Listing,Make,Year_model,Price,Milage,Exterior_color,Interior_color,Transmission,Drivetrain
2015 Acura ILX 2.0L w/Premium Package,Acura,2015,"$14,888","45,965",Black,Black,Automatic,FWD
2013 Hyundai Accent SE,Hyundai,2013,"$6,888","59,839",Gray,Black,Automatic,FWD
2015 Maserati Ghibli S Q4,Maserati,2015,"$34,500","19,318",Black,Red,Automatic,AWD
2017 Audi S7 4.0T Premium Plus,Audi,2017,"$43,900","37,382",Black,Red,Automatic,AWD
2016 Lexus RX 350,Lexus,2016,"$28,800","20,211",White,Brown,Automatic,AWD
2019 Ford Expedition Max Limited,Ford,2019,"$45,888","36,987",Black,Black,Automatic,4x4/4-wheel drive
2006 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2006,"$7,988","89,747",Gray,Black,Automatic,AWD
2013 Volkswagen CC 2.0T Sport Plus,Volkswagen,2013,"$7,053","128,258",Blue,Black,Automatic,FWD
2011 Buick Enclave 1XL,Buick,2011,"$12,980","76,756",Black,Other,Automatic,FWD
2019 Hyundai Kona SE,Hyundai,2019,"$16,799","18,760",Gray,Black,Automatic,AWD
2017 Mercedes-Benz GLS 550 Base 4MATIC,Mercedes-Benz,2017,"$50,999","45,967",Black,Black,Automatic,AWD
2017 Hyundai Azera Base,Hyundai,2017,"$14,991","31,488",White,Black,Automatic,FWD
2015 Audi S8 4.0T quattro,Audi,2015,"$36,999","53,800",Black,Black,Automatic,AWD
2019 Audi SQ5 Prestige,Audi,2019,"$52,489","14,725",Gray,Black,Automatic,AWD
2017 Subaru Legacy 2.5i Premium,Subaru,2017,"$14,994","56,148",Gray,Black,CVT,AWD
2016 BMW 435 Gran Coupe i xDrive,BMW,2016,"$29,995","22,678",Gray,Red,Automatic,AWD
2015 Lexus GS 350 Base,Lexus,2015,"$24,999","24,375",Black,Beige,Automatic,AWD
2018 Kia Stinger GT1,Kia,2018,"$29,999","15,349",Gray,Black,Automatic,RWD
2018 BMW 530e xDrive iPerformance,BMW,2018,"$39,880","14,605",Black,Black,Automatic,AWD
2013 smart ForTwo Electric Drive electric coupe,smart,2013,"$5,000","71,356",White,Black,Automatic,RWD
2017 Kia Sedona LX,Kia,2017,"$14,800","70,805",Gray,Gray,Automatic,FWD
2009 Maserati Quattroporte S,Maserati,2009,"$15,988","81,872",Other,Other,Automatic,RWD
2017 BMW 330 i xDrive,BMW,2017,"$26,000","22,075",Gray,Black,Automatic,AWD
2014 Audi S7 Prestige,Audi,2014,"$38,950","24,800",Black,Black,Automatic,AWD
2013 Toyota Prius Four,Toyota,2013,"$7,999","90,673",White,Black,CVT,FWD
2015 Dodge Journey Crossroad,Dodge,2015,"$14,991","78,132",Gray,Black,Automatic,AWD
2003 Chevrolet SSR,Chevrolet,2003,"$20,000","40,445",Red,Black,Automatic,RWD
2005 Audi TT 3.2L,Audi,2005,"$7,499","82,613",Black,Black,Automatic,AWD
2006 Dodge Caravan SE,Dodge,2006,"$4,499","80,703",Green,Gray,Automatic,FWD
2002 Buick LeSabre Custom,Buick,2002,"$4,999","71,419",Gold,Beige,Automatic,FWD
2002 Mercury Mountaineer,Mercury,2002,"$5,499","99,702",Black,Gray,Automatic,AWD
2004 Saab 9-3 Aero,Saab,2004,"$3,499","109,348",Black,Gray,Automatic,FWD
2016 Toyota Corolla S Plus,Toyota,2016,"$12,995","40,734",Black,Black,CVT,FWD
2006 Honda Element EX-P,Honda,2006,"$5,999","134,416",Red,Blue,Automatic,FWD
2005 Chrysler Town & Country Limited,Chrysler,2005,"$3,999","135,076",Gold,Gray,Automatic,FWD
2017 Alfa Romeo Giulia Ti,Alfa,2017,"$27,997","31,414",Black,Black,Automatic,AWD
2008 Pontiac Solstice GXP,Pontiac,2008,"$12,990","30,600",Green,Black,Manual,RWD
2016 Cadillac ATS-V Base,Cadillac,2016,"$37,512","16,529",Black,Black,Automatic,RWD
2018 Dodge Grand Caravan GT,Dodge,2018,"$17,888","44,365",Silver,Black,Automatic,FWD
2005 Dodge Caravan SXT,Dodge,2005,"$5,999","118,300",Blue,Gray,Automatic,FWD
2016 Hyundai Equus Signature,Hyundai,2016,"$18,691","75,161",White,White,Automatic,RWD
2014 Scion iQ,Scion,2014,"$6,985","63,827",Blue,Black,CVT,FWD
2006 Lexus GS 300,Lexus,2006,"$8,880","130,370",Silver,Gray,Automatic,RWD
2014 Scion FR-S Base,Scion,2014,"$9,995","64,971",Other,Black,Automatic,RWD
2002 Lincoln LS BASE,Lincoln,2002,"$3,995","110,374",Black,Gray,Automatic,RWD
2006 Chevrolet SSR Base,Chevrolet,2006,"$28,515","29,225",Blue,Black,Automatic,RWD
2019 Volvo XC40 T5 R-Design,Volvo,2019,"$38,998","20,608",Black,Gray,Automatic,AWD
2010 Lexus IS 250C,Lexus,2010,"$10,995","45,550",Black,Black,Automatic,RWD
2016 Ford Shelby GT350 Base,Ford,2016,"$48,900","4,998",Gray,Black,Manual,RWD
2013 Hyundai Genesis Coupe 2.0T,Hyundai,2013,"$9,995","96,970",White,Black,Automatic,RWD
2007 Acura MDX Technology,Acura,2007,"$8,995","76,461",Gray,Beige,Automatic,AWD
2015 Lincoln MKZ Hybrid Base,Lincoln,2015,"$15,998","55,019",Black,Black,CVT,FWD
2018 Honda Civic Type R Touring,Honda,2018,"$37,387","7,931",White,Black,Manual,FWD
2012 BMW X6 M Base,BMW,2012,"$23,000","74,409",Black,Orange,Automatic,AWD
2016 Hyundai Veloster Turbo Rally Edition,Hyundai,2016,"$9,995","19,791",Blue,Black,Manual,FWD
2014 Toyota Prius Five,Toyota,2014,"$9,398","62,479",Other,Other,CVT,FWD
2011 Toyota Corolla S,Toyota,2011,"$7,490","64,718",Silver,Black,Automatic,FWD
2011 Subaru Tribeca 3.6 R Limited,Subaru,2011,"$11,999","126,221",White,Beige,Automatic,AWD
2016 Mazda CX-5 Touring,Mazda,2016,"$14,495","28,011",Black,Black,Automatic,AWD
2015 Toyota Prius Four,Toyota,2015,"$12,990","56,920",Green,Beige,CVT,FWD
2017 Ford Expedition EL XLT,Ford,2017,"$26,298","63,963",Gray,Beige,Automatic,4x4/4-wheel drive
2013 Nissan GT-R Premium,Nissan,2013,"$59,000","35,308",Gray,Black,Automatic,AWD
2005 Chevrolet Express 3500 Base,Chevrolet,2005,"$4,495","275,754",White,Gray,Automatic,RWD
2009 Ford Explorer Sport Trac Limited,Ford,2009,"$14,999","78,163",White,Gray,Automatic,4x4/4-wheel drive
2004 Lincoln Town Car Signature,Lincoln,2004,"$3,995","138,674",Gold,Beige,Automatic,RWD
2010 Dodge Dakota Big Horn/Lone Star,Dodge,2010,"$10,988","118,191",Red,Gray,Automatic,4x4/4-wheel drive
2015 Volkswagen Beetle Auto 1.8T,Volkswagen,2015,"$8,488","40,358",Black,Beige,Automatic,FWD
2016 Kia K900 Luxury 3.8L,Kia,2016,"$22,699","50,149",Black,Black,Automatic,RWD
2008 Chevrolet Aveo 5 LS,Chevrolet,2008,"$3,495","76,499",White,Gray,Manual,FWD
2019 Ford Expedition Max XLT,Ford,2019,"$37,995","38,262",Gray,Gray,Automatic,RWD
2008 smart ForTwo Passion,smart,2008,"$4,990","59,240",Black,Black,Automatic,RWD
2019 Ford Fusion Hybrid SEL,Ford,2019,"$18,961","11,161",Silver,Gray,CVT,FWD
2011 Acura ZDX Base,Acura,2011,"$10,995","124,202",Black,Black,Automatic,AWD
2006 Hummer H2 SUT,Hummer,2006,"$23,988","88,457",Gray,Black,Automatic,4x4/4-wheel drive
2016 Volkswagen Golf SportWagen,Volkswagen,2016,"$11,999","38,782",Blue,Beige,Automatic,FWD
2015 Hyundai Veloster Base,Hyundai,2015,"$9,688","65,727",Silver,Black,Automatic,FWD
2017 Alfa Romeo Giulia Ti,Alfa,2017,"$30,901","15,409",Red,Black,Automatic,AWD
2012 Lexus IS-F Base,Lexus,2012,"$28,993","61,061",Gray,Other,Automatic,RWD
2018 BMW 530e xDrive iPerformance,BMW,2018,"$45,000","5,749",Black,Black,Automatic,AWD
2010 Volkswagen Eos Komfort,Volkswagen,2010,"$6,591","101,822",Red,Beige,Automatic,FWD
2012 smart ForTwo Passion,smart,2012,"$3,900","78,000",White,Black,Automatic,RWD
2018 Audi RS 3 2.5T,Audi,2018,"$52,499","12,316",Blue,Black,Automatic,AWD
2014 Cadillac CTS Luxury AWD,Cadillac,2014,"$16,431","65,716",Silver,Black,Automatic,AWD
2004 Ford Excursion Limited,Ford,2004,"$6,900","195,000",Gold,Beige,Automatic,4x4/4-wheel drive
2007 Lincoln Mark LT,Lincoln,2007,"$13,985","92,340",Black,Black,Automatic,4x4/4-wheel drive
2018 Chrysler Pacifica Limited,Chrysler,2018,"$24,000","43,664",Silver,Black,Automatic,FWD
2016 Nissan NV Passenger NV3500 HD SL V8,Nissan,2016,"$19,969","95,331",Black,Beige,Automatic,RWD
2010 Buick LaCrosse CXL,Buick,2010,"$8,988","110,111",Black,Black,Automatic,FWD
2014 Nissan Juke NISMO,Nissan,2014,"$12,995","67,374",Black,Other,Manual,FWD
2016 Chrysler Town & Country Touring,Chrysler,2016,"$13,999","88,206",Black,Black,Automatic,FWD
2015 Ford Focus ST Base,Ford,2015,"$12,989","59,674",Blue,Black,Manual,FWD
2005 Jeep Liberty Limited,Jeep,2005,"$6,799","94,358",Blue,Gray,Automatic,4x4/4-wheel drive
2017 Maserati Levante S,Maserati,2017,"$48,500","11,694",Black,Other,Automatic,AWD
2018 Audi Q3 2.0T Premium Plus,Audi,2018,"$26,900","18,282",White,Gray,Automatic,AWD
2015 Jaguar F-TYPE R,Jaguar,2015,"$46,500","27,267",Black,Other,Automatic,RWD
2012 Ford E350 Super Duty XLT,Ford,2012,"$16,995","31,665",Blue,Gray,Automatic,RWD
2016 Ford Escape SE,Ford,2016,"$10,988","88,385",Red,Gray,Automatic,FWD
2017 Cadillac CT6 RWD,Cadillac,2017,"$26,987","19,417",Red,Black,Automatic,RWD
2019 Land Rover Range Rover Velar P250 Base,Land,2019,"$42,900","23,334",Black,Black,Automatic,4x4/4-wheel drive
2015 Chevrolet Sonic LT,Chevrolet,2015,"$7,885","70,883",Black,Gray,Automatic,FWD
2015 Acura ILX 2.0L w/Premium Package,Acura,2015,"$14,888","45,965",Black,Black,Automatic,FWD
2013 Hyundai Accent SE,Hyundai,2013,"$6,888","59,839",Gray,Black,Automatic,FWD
2015 Maserati Ghibli S Q4,Maserati,2015,"$34,500","19,318",Black,Red,Automatic,AWD
2017 Audi S7 4.0T Premium Plus,Audi,2017,"$43,900","37,382",Black,Red,Automatic,AWD
2016 Lexus RX 350,Lexus,2016,"$28,800","20,211",White,Brown,Automatic,AWD
2019 Ford Expedition Max Limited,Ford,2019,"$45,888","36,987",Black,Black,Automatic,4x4/4-wheel drive
2006 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2006,"$7,988","89,747",Gray,Black,Automatic,AWD
2013 Volkswagen CC 2.0T Sport Plus,Volkswagen,2013,"$7,053","128,258",Blue,Black,Automatic,FWD
2011 Buick Enclave 1XL,Buick,2011,"$12,980","76,756",Black,Other,Automatic,FWD
2019 Hyundai Kona SE,Hyundai,2019,"$16,799","18,760",Gray,Black,Automatic,AWD
2017 Mercedes-Benz GLS 550 Base 4MATIC,Mercedes-Benz,2017,"$50,999","45,967",Black,Black,Automatic,AWD
2017 Hyundai Azera Base,Hyundai,2017,"$14,991","31,488",White,Black,Automatic,FWD
2015 Audi S8 4.0T quattro,Audi,2015,"$36,999","53,800",Black,Black,Automatic,AWD
2019 Audi SQ5 Prestige,Audi,2019,"$52,489","14,725",Gray,Black,Automatic,AWD
2017 Subaru Legacy 2.5i Premium,Subaru,2017,"$14,994","56,148",Gray,Black,CVT,AWD
2016 BMW 435 Gran Coupe i xDrive,BMW,2016,"$29,995","22,678",Gray,Red,Automatic,AWD
2015 Lexus GS 350 Base,Lexus,2015,"$24,999","24,375",Black,Beige,Automatic,AWD
2018 Kia Stinger GT1,Kia,2018,"$29,999","15,349",Gray,Black,Automatic,RWD
2018 BMW 530e xDrive iPerformance,BMW,2018,"$39,880","14,605",Black,Black,Automatic,AWD
2013 smart ForTwo Electric Drive electric coupe,smart,2013,"$5,000","71,356",White,Black,Automatic,RWD
2017 Kia Sedona LX,Kia,2017,"$14,800","70,805",Gray,Gray,Automatic,FWD
2009 Maserati Quattroporte S,Maserati,2009,"$15,988","81,872",Other,Other,Automatic,RWD
2017 BMW 330 i xDrive,BMW,2017,"$26,000","22,075",Gray,Black,Automatic,AWD
2014 Audi S7 Prestige,Audi,2014,"$38,950","24,800",Black,Black,Automatic,AWD
2013 Toyota Prius Four,Toyota,2013,"$7,999","90,673",White,Black,CVT,FWD
2015 Dodge Journey Crossroad,Dodge,2015,"$14,991","78,132",Gray,Black,Automatic,AWD
2003 Chevrolet SSR,Chevrolet,2003,"$20,000","40,445",Red,Black,Automatic,RWD
2005 Audi TT 3.2L,Audi,2005,"$7,499","82,613",Black,Black,Automatic,AWD
2006 Dodge Caravan SE,Dodge,2006,"$4,499","80,703",Green,Gray,Automatic,FWD
2002 Buick LeSabre Custom,Buick,2002,"$4,999","71,419",Gold,Beige,Automatic,FWD
2002 Mercury Mountaineer,Mercury,2002,"$5,499","99,702",Black,Gray,Automatic,AWD
2004 Saab 9-3 Aero,Saab,2004,"$3,499","109,348",Black,Gray,Automatic,FWD
2016 Toyota Corolla S Plus,Toyota,2016,"$12,995","40,734",Black,Black,CVT,FWD
2006 Honda Element EX-P,Honda,2006,"$5,999","134,416",Red,Blue,Automatic,FWD
2005 Chrysler Town & Country Limited,Chrysler,2005,"$3,999","135,076",Gold,Gray,Automatic,FWD
2017 Alfa Romeo Giulia Ti,Alfa,2017,"$27,997","31,414",Black,Black,Automatic,AWD
2008 Pontiac Solstice GXP,Pontiac,2008,"$12,990","30,600",Green,Black,Manual,RWD
2016 Cadillac ATS-V Base,Cadillac,2016,"$37,512","16,529",Black,Black,Automatic,RWD
2018 Dodge Grand Caravan GT,Dodge,2018,"$17,888","44,365",Silver,Black,Automatic,FWD
2005 Dodge Caravan SXT,Dodge,2005,"$5,999","118,300",Blue,Gray,Automatic,FWD
2016 Hyundai Equus Signature,Hyundai,2016,"$18,691","75,161",White,White,Automatic,RWD
2014 Scion iQ,Scion,2014,"$6,985","63,827",Blue,Black,CVT,FWD
2006 Lexus GS 300,Lexus,2006,"$8,880","130,370",Silver,Gray,Automatic,RWD
2014 Scion FR-S Base,Scion,2014,"$9,995","64,971",Other,Black,Automatic,RWD
2002 Lincoln LS BASE,Lincoln,2002,"$3,995","110,374",Black,Gray,Automatic,RWD
2006 Chevrolet SSR Base,Chevrolet,2006,"$28,515","29,225",Blue,Black,Automatic,RWD
2019 Volvo XC40 T5 R-Design,Volvo,2019,"$38,998","20,608",Black,Gray,Automatic,AWD
2010 Lexus IS 250C,Lexus,2010,"$10,995","45,550",Black,Black,Automatic,RWD
2016 Ford Shelby GT350 Base,Ford,2016,"$48,900","4,998",Gray,Black,Manual,RWD
2013 Hyundai Genesis Coupe 2.0T,Hyundai,2013,"$9,995","96,970",White,Black,Automatic,RWD
2007 Acura MDX Technology,Acura,2007,"$8,995","76,461",Gray,Beige,Automatic,AWD
2015 Lincoln MKZ Hybrid Base,Lincoln,2015,"$15,998","55,019",Black,Black,CVT,FWD
2018 Honda Civic Type R Touring,Honda,2018,"$37,387","7,931",White,Black,Manual,FWD
2012 BMW X6 M Base,BMW,2012,"$23,000","74,409",Black,Orange,Automatic,AWD
2016 Hyundai Veloster Turbo Rally Edition,Hyundai,2016,"$9,995","19,791",Blue,Black,Manual,FWD
2014 Toyota Prius Five,Toyota,2014,"$9,398","62,479",Other,Other,CVT,FWD
2011 Toyota Corolla S,Toyota,2011,"$7,490","64,718",Silver,Black,Automatic,FWD
2011 Subaru Tribeca 3.6 R Limited,Subaru,2011,"$11,999","126,221",White,Beige,Automatic,AWD
2016 Mazda CX-5 Touring,Mazda,2016,"$14,495","28,011",Black,Black,Automatic,AWD
2015 Toyota Prius Four,Toyota,2015,"$12,990","56,920",Green,Beige,CVT,FWD
2017 Ford Expedition EL XLT,Ford,2017,"$26,298","63,963",Gray,Beige,Automatic,4x4/4-wheel drive
2013 Nissan GT-R Premium,Nissan,2013,"$59,000","35,308",Gray,Black,Automatic,AWD
2005 Chevrolet Express 3500 Base,Chevrolet,2005,"$4,495","275,754",White,Gray,Automatic,RWD
2009 Ford Explorer Sport Trac Limited,Ford,2009,"$14,999","78,163",White,Gray,Automatic,4x4/4-wheel drive
2004 Lincoln Town Car Signature,Lincoln,2004,"$3,995","138,674",Gold,Beige,Automatic,RWD
2010 Dodge Dakota Big Horn/Lone Star,Dodge,2010,"$10,988","118,191",Red,Gray,Automatic,4x4/4-wheel drive
2015 Volkswagen Beetle Auto 1.8T,Volkswagen,2015,"$8,488","40,358",Black,Beige,Automatic,FWD
2016 Kia K900 Luxury 3.8L,Kia,2016,"$22,699","50,149",Black,Black,Automatic,RWD
2008 Chevrolet Aveo 5 LS,Chevrolet,2008,"$3,495","76,499",White,Gray,Manual,FWD
2019 Ford Expedition Max XLT,Ford,2019,"$37,995","38,262",Gray,Gray,Automatic,RWD
2008 smart ForTwo Passion,smart,2008,"$4,990","59,240",Black,Black,Automatic,RWD
2019 Ford Fusion Hybrid SEL,Ford,2019,"$18,961","11,161",Silver,Gray,CVT,FWD
2011 Acura ZDX Base,Acura,2011,"$10,995","124,202",Black,Black,Automatic,AWD
2006 Hummer H2 SUT,Hummer,2006,"$23,988","88,457",Gray,Black,Automatic,4x4/4-wheel drive
2016 Volkswagen Golf SportWagen,Volkswagen,2016,"$11,999","38,782",Blue,Beige,Automatic,FWD
2015 Hyundai Veloster Base,Hyundai,2015,"$9,688","65,727",Silver,Black,Automatic,FWD
2017 Alfa Romeo Giulia Ti,Alfa,2017,"$30,901","15,409",Red,Black,Automatic,AWD
2012 Lexus IS-F Base,Lexus,2012,"$28,993","61,061",Gray,Other,Automatic,RWD
2018 BMW 530e xDrive iPerformance,BMW,2018,"$45,000","5,749",Black,Black,Automatic,AWD
2010 Volkswagen Eos Komfort,Volkswagen,2010,"$6,591","101,822",Red,Beige,Automatic,FWD
2012 smart ForTwo Passion,smart,2012,"$3,900","78,000",White,Black,Automatic,RWD
2018 Audi RS 3 2.5T,Audi,2018,"$52,499","12,316",Blue,Black,Automatic,AWD
2014 Cadillac CTS Luxury AWD,Cadillac,2014,"$16,431","65,716",Silver,Black,Automatic,AWD
2004 Ford Excursion Limited,Ford,2004,"$6,900","195,000",Gold,Beige,Automatic,4x4/4-wheel drive
2007 Lincoln Mark LT,Lincoln,2007,"$13,985","92,340",Black,Black,Automatic,4x4/4-wheel drive
2018 Chrysler Pacifica Limited,Chrysler,2018,"$24,000","43,664",Silver,Black,Automatic,FWD
2016 Nissan NV Passenger NV3500 HD SL V8,Nissan,2016,"$19,969","95,331",Black,Beige,Automatic,RWD
2010 Buick LaCrosse CXL,Buick,2010,"$8,988","110,111",Black,Black,Automatic,FWD
2014 Nissan Juke NISMO,Nissan,2014,"$12,995","67,374",Black,Other,Manual,FWD
2016 Chrysler Town & Country Touring,Chrysler,2016,"$13,999","88,206",Black,Black,Automatic,FWD
2015 Ford Focus ST Base,Ford,2015,"$12,989","59,674",Blue,Black,Manual,FWD
2005 Jeep Liberty Limited,Jeep,2005,"$6,799","94,358",Blue,Gray,Automatic,4x4/4-wheel drive
2017 Maserati Levante S,Maserati,2017,"$48,500","11,694",Black,Other,Automatic,AWD
2018 Audi Q3 2.0T Premium Plus,Audi,2018,"$26,900","18,282",White,Gray,Automatic,AWD
2015 Jaguar F-TYPE R,Jaguar,2015,"$46,500","27,267",Black,Other,Automatic,RWD
2012 Ford E350 Super Duty XLT,Ford,2012,"$16,995","31,665",Blue,Gray,Automatic,RWD
2016 Ford Escape SE,Ford,2016,"$10,988","88,385",Red,Gray,Automatic,FWD
2017 Cadillac CT6 RWD,Cadillac,2017,"$26,987","19,417",Red,Black,Automatic,RWD
2019 Land Rover Range Rover Velar P250 Base,Land,2019,"$42,900","23,334",Black,Black,Automatic,4x4/4-wheel drive
2015 Chevrolet Sonic LT,Chevrolet,2015,"$7,885","70,883",Black,Gray,Automatic,FWD
2015 BMW 428 i xDrive,BMW,2015,"$17,500","88,493",Other,Other,Automatic,AWD
2016 Audi Q3 2.0T Premium Plus,Audi,2016,"$18,988","31,418",Blue,Black,Automatic,AWD
2016 Audi allroad 2.0T Premium quattro,Audi,2016,"$22,800","34,900",Gray,Gray,Automatic,AWD
2018 Genesis G80 3.8L,Genesis,2018,"$23,020","41,697",White,Beige,Automatic,RWD
2014 Scion xB,Scion,2014,"$9,880","68,464",Black,Black,Manual,FWD
2017 Dodge Journey Crossroad,Dodge,2017,"$18,070","19,801",White,Black,Automatic,AWD
2017 Volvo S90 T6 Momentum,Volvo,2017,"$27,925","40,368",Black,Gray,Automatic,AWD
2004 Chrysler Crossfire,Chrysler,2004,"$7,995","96,780",White,Gray,Manual,RWD
2017 Mercedes-Benz GLS 550 Base 4MATIC,Mercedes-Benz,2017,"$49,993","34,120",White,Black,Automatic,AWD
2017 INFINITI Q60 Red Sport 400,INFINITI,2017,"$33,998","27,589",Blue,Gray,Automatic,AWD
2008 Mercedes-Benz 6.3L V8 AMG,Mercedes-Benz,2008,"$19,598","68,717",Blue,Other,Automatic,RWD
2016 BMW M235 i,BMW,2016,"$29,995","24,334",White,Red,Manual,RWD
2016 Ford Expedition EL Platinum,Ford,2016,"$34,791","39,932",Black,Black,Automatic,4x4/4-wheel drive
2016 Nissan 370Z NISMO Tech,Nissan,2016,"$26,994","40,275",Silver,Gray,Automatic,RWD
2002 Ford Thunderbird Premium,Ford,2002,"$13,995","53,853",White,Black,Automatic,RWD
2017 Maserati Levante,Maserati,2017,"$43,459","24,461",White,Other,Automatic,AWD
2019 Chevrolet Express 2500 LS,Chevrolet,2019,"$21,469","10,104",White,Gray,Automatic,RWD
2017 Porsche Cayenne E-Hybrid S,Porsche,2017,"$44,880","41,835",Black,Black,Automatic,AWD
2017 Mercedes-Benz GLS 550 Base 4MATIC,Mercedes-Benz,2017,"$53,995","35,584",Black,Black,Automatic,AWD
2013 smart ForTwo Passion,smart,2013,"$5,980","42,702",Black,Black,Automatic,RWD
2016 Volvo XC90 Hybrid T8 Inscription,Volvo,2016,"$43,500","36,331",Gray,Gray,Automatic,AWD
2011 Toyota Sienna XLE,Toyota,2011,"$14,800","73,936",Gray,Gray,Automatic,FWD
2009 Maserati Quattroporte,Maserati,2009,"$25,950","29,288",Blue,Black,Automatic,RWD
2019 Toyota Corolla Hatchback SE,Toyota,2019,"$25,995","3,234",Green,Other,CVT,FWD
2017 Porsche Cayenne E-Hybrid S,Porsche,2017,"$47,880","20,966",White,Gray,Automatic,AWD
2017 BMW X5 eDrive xDrive40e,BMW,2017,"$33,880","37,922",Gray,Beige,Automatic,AWD
2017 Mercedes-Benz AMG C 43 Base 4MATIC,Mercedes-Benz,2017,"$34,780","39,031",Blue,Black,Automatic,AWD
2015 Hyundai Genesis 3.8,Hyundai,2015,"$18,499","37,208",White,Beige,Automatic,RWD
2006 Honda Odyssey EX-L,Honda,2006,"$5,899","126,825",Blue,Gray,Automatic,FWD
2014 Audi S6 4.0T Prestige,Audi,2014,"$29,000","48,900",White,Black,Automatic,AWD
2001 Buick LeSabre Limited,Buick,2001,"$3,999","113,791",White,Beige,Automatic,FWD
2004 Volvo V70 2.5T,Volvo,2004,"$3,699","143,030",Blue,Beige,Automatic,FWD
2016 Mercedes-Benz Sprinter 2500 Normal Roof,Mercedes-Benz,2016,"$31,900","53,188",Black,Gray,Automatic,RWD
2005 Toyota Sienna LE,Toyota,2005,"$3,999","163,439",Other,Other,Automatic,FWD
2011 Lincoln Town Car Signature Limited,Lincoln,2011,"$8,991","86,150",Black,Black,Automatic,RWD
2012 Hyundai Genesis Coupe 3.8 Grand Touring,Hyundai,2012,"$8,499","91,479",Black,Black,Automatic,RWD
2019 Ford Flex Limited,Ford,2019,"$24,923","32,834",Black,Black,Automatic,AWD
2019 INFINITI QX80 Luxe,INFINITI,2019,"$38,981","33,235",Gray,Other,Automatic,AWD
2012 Buick Enclave Leather,Buick,2012,"$13,995","85,726",White,Black,Automatic,AWD
2016 Subaru WRX Premium,Subaru,2016,"$20,990","46,729",Blue,Black,Manual,AWD
2017 Ford Transit Connect XLT,Ford,2017,"$18,777","26,595",Blue,Other,Automatic,FWD
2016 BMW X5 M Base,BMW,2016,"$48,777","55,129",White,Black,Automatic,AWD
2018 Ford Fusion Hybrid SE,Ford,2018,"$14,977","34,784",Silver,Black,CVT,FWD
2016 BMW 228 i xDrive,BMW,2016,"$18,898","23,716",White,Black,Automatic,AWD
2008 Volvo C30 Version 2.0,Volvo,2008,"$5,750","100,000",Silver,Black,Automanual,FWD
2018 Ford Escape SEL,Ford,2018,"$18,488","33,254",Gold,Gray,Automatic,4x4/4-wheel drive
2017 Audi A6 2.0T Premium quattro,Audi,2017,"$28,500","24,074",Black,Black,Automatic,AWD
2001 Jeep Cherokee Sport,Jeep,2001,"$6,999","109,202",Other,Other,Other / Unknown,4x4/4-wheel drive
2015 Lexus IS 350 Base,Lexus,2015,"$24,525","58,201",White,Red,Automatic,AWD
2010 Ford Explorer Sport Trac XLT,Ford,2010,"$14,200","70,000",Gold,Gray,Automatic,4x4/4-wheel drive
2013 Toyota Venza LE,Toyota,2013,"$11,995","70,027",Silver,Gray,Automatic,AWD
2012 Land Rover LR4 HSE,Land,2012,"$16,995","92,863",Black,Black,Automatic,4x4/4-wheel drive
2014 Lexus IS 250 Base,Lexus,2014,"$17,995","54,442",Black,Black,Automatic,AWD
2006 Jeep Commander Base,Jeep,2006,"$8,995","41,109",Silver,Gray,Automatic,4x4/4-wheel drive
2016 Ford Transit-150 Base,Ford,2016,"$15,481","88,965",White,Gray,Automatic,RWD
2008 Chevrolet Tahoe LS,Chevrolet,2008,"$14,900","75,366",Blue,Gray,Automatic,4x4/4-wheel drive
2017 Dodge Journey SXT,Dodge,2017,"$16,998","6,852",Gray,Black,Automatic,FWD
2017 Ford Flex SEL,Ford,2017,"$26,990","11,860",White,Beige,Automatic,AWD
2016 Toyota Tundra Limited,Toyota,2016,"$25,995","54,962",Gray,Black,Automatic,4x4/4-wheel drive
2017 Lincoln MKZ Hybrid Reserve,Lincoln,2017,"$24,450","15,513",Gray,Black,CVT,FWD
2018 Chevrolet Express 3500 LT,Chevrolet,2018,"$21,880","31,319",Silver,Gray,Automatic,RWD
2019 Chevrolet Trax LT,Chevrolet,2019,"$18,499","22,303",White,Black,Automatic,AWD
2014 Chrysler 300C Base,Chrysler,2014,"$11,695","86,332",Silver,Black,Automatic,RWD
2019 Dodge Grand Caravan SXT,Dodge,2019,"$15,995","22,223",White,Black,Automatic,FWD
2004 Lexus SC 430,Lexus,2004,"$15,999","61,662",Black,Brown,Automatic,RWD
2008 Scion tC,Scion,2008,"$4,999","146,883",Gray,Gray,Automatic,FWD
2010 Toyota Yaris Base,Toyota,2010,"$4,999","126,769",Blue,Gray,Automatic,FWD
2007 Honda Ridgeline RTS,Honda,2007,"$8,999","154,606",Gray,Gray,Automatic,4x4/4-wheel drive
2010 Chrysler Town & Country Touring,Chrysler,2010,"$6,299","138,035",Silver,Gray,Automatic,FWD
2017 Volkswagen Jetta 1.4T SE,Volkswagen,2017,"$9,995","36,156",Other,Other,Automatic,FWD
2008 Chrysler Town & Country LX,Chrysler,2008,"$6,495","97,694",Blue,Gray,Automatic,FWD
2003 Subaru Baja,Subaru,2003,"$8,500","137,519",Other,Gray,Manual,AWD
2014 Chrysler Town & Country Touring,Chrysler,2014,"$11,995","69,085",Gray,Black,Automatic,FWD
2008 BMW 650 i,BMW,2008,"$12,995","54,957",Black,Beige,Automatic,RWD
