Listing,Make,Year_model,Price,Milage,Exterior_color,Interior_color,Transmission,Drivetrain
2018 Buick Regal TourX Preferred,Buick,2018,"$23,993","7,498",Red,Gray,Automatic,AWD
2009 smart ForTwo Passion,smart,2009,"$4,950","45,338",White,Black,Automatic,RWD
2013 smart ForTwo PASSION-BRABUS,smart,2013,"$5,950","70,949",Black,Black,Automatic,RWD
2015 FIAT 500L Pop,FIAT,2015,"$6,950","37,317",Black,Black,Manual,FWD
2012 Kia Forte Koup SX,Kia,2012,"$5,980","103,051",Blue,Black,Manual,FWD
2013 Kia Optima Hybrid EX,Kia,2013,"$6,991","60,725",Gray,Black,Automatic,FWD
2018 Mercedes-Benz GLA 250 Base 4MATIC,Mercedes-Benz,2018,"$24,995","8,440",White,Black,Automatic,AWD
2013 Mercedes-Benz CL550 4MATIC,Mercedes-Benz,2013,"$24,995","68,972",Black,Black,Automatic,AWD
2007 Bentley Continental GT,Bentley,2007,"$33,991","38,096",Other,Other,Automatic,AWD
2019 Volkswagen Jetta GLI 2.0T 35th Anniversary Edition,Volkswagen,2019,"$21,452","2,339",White,Black,Automatic,FWD
2017 Ford Fusion Energi Platinum,Ford,2017,"$16,988","18,352",Silver,Beige,CVT,FWD
2017 Lexus RC 300 Base,Lexus,2017,"$27,980","35,882",Gray,Red,Automatic,AWD
2015 Alfa Romeo 4C Base,Alfa,2015,"$40,900","7,970",Red,Black,Automatic,RWD
2018 INFINITI Q60 2.0t LUXE,INFINITI,2018,"$28,980","17,600",Black,Gray,Automatic,AWD
2005 Bentley Arnage T,Bentley,2005,"$35,880","64,602",Black,Other,Automatic,RWD
2017 Volvo XC90 Hybrid T8 Inscription,Volvo,2017,"$48,490","37,783",White,Orange,Automatic,AWD
2019 Volvo V90 T5 R-Design,Volvo,2019,"$39,190","15,185",Silver,Gray,Automatic,FWD
2017 Audi A8 Sport,Audi,2017,"$46,897","24,006",Black,Other,Automatic,AWD
2019 Audi SQ5 Premium Plus,Audi,2019,"$53,844","3,104",Gray,Other,Automatic,AWD
2013 Acura ZDX Base,Acura,2013,"$22,595","59,474",White,Black,Automatic,AWD
2008 Volkswagen New Beetle SE,Volkswagen,2008,"$8,700","44,533",Beige,Other,Automatic,FWD
2006 Volkswagen Phaeton V8,Volkswagen,2006,"$7,777","105,915",Gold,Other,Automatic,AWD
2017 Maserati Levante S,Maserati,2017,"$37,500","22,002",White,Other,Automatic,AWD
2015 Chrysler 200 Limited,Chrysler,2015,"$8,499","64,759",White,Other,Automatic,FWD
2013 Ford Sedan Police Interceptor Base,Ford,2013,"$13,795","38,875",Black,Gray,Automatic,AWD
2012 BMW 750 Li,BMW,2012,"$13,900","56,597",Black,Other,Automatic,RWD
2007 Toyota FJ Cruiser,Toyota,2007,"$11,777","88,523",Black,Gray,Automatic,RWD
2017 BMW X6 M Base,BMW,2017,"$57,995","34,000",Silver,Orange,Automatic,AWD
2003 Hummer H1 Wagon,Hummer,2003,"$16,775","87,211",Green,Green,Automatic,4x4/4-wheel drive
2002 Buick LeSabre Limited,Buick,2002,"$3,999","36,370",Brown,Beige,Automatic,FWD
2012 smart ForTwo Passion,smart,2012,"$3,999","62,150",Silver,Black,Automatic,RWD
2005 Nissan Xterra S,Nissan,2005,"$1,900","119,250",Gray,Other,Automatic,RWD
2008 Subaru Tribeca Limited 5-Passenger,Subaru,2008,"$9,565","73,931",Gray,Gray,Automatic,AWD
2019 Cadillac XTS Luxury,Cadillac,2019,"$21,995","11,827",Black,Black,Automatic,FWD
2005 Hummer H2 SUT,Hummer,2005,"$22,592","87,983",Black,Black,Automatic,4x4/4-wheel drive
2008 Chevrolet Tahoe Hybrid Base,Chevrolet,2008,"$10,490","126,778",Black,Black,CVT,RWD
2018 Mercedes-Benz Metris Base,Mercedes-Benz,2018,"$25,500","21,233",Black,Black,Automatic,RWD
2018 Audi Q5 2.0T Tech Premium,Audi,2018,"$27,999","5,500",White,Black,Automatic,AWD
2017 Nissan Versa 1.6 SV,Nissan,2017,"$7,999","18,920",Red,Gray,CVT,FWD
2019 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,2019,"$45,999","2,985",Black,Beige,Automatic,AWD
2003 Chevrolet Astro,Chevrolet,2003,"$2,999","112,860",Gray,Gray,Automatic,RWD
2017 Ford Flex SEL,Ford,2017,"$15,999","21,794",Silver,Beige,Automatic,AWD
2018 Nissan Maxima 3.5 SV,Nissan,2018,"$16,899","25,654",White,Black,CVT,FWD
2001 Pontiac Bonneville SE,Pontiac,2001,"$3,000","101,607",Gold,Other,Automatic,FWD
2018 Nissan Rogue SL,Nissan,2018,"$16,499","12,691",Gray,Black,CVT,AWD
2014 Ford Expedition EL Limited,Ford,2014,"$14,999","41,920",Black,Black,Automatic,RWD
2018 Nissan Maxima 3.5 SV,Nissan,2018,"$15,999","26,017",Silver,Black,CVT,FWD
2014 Mercedes-Benz SLK 250,Mercedes-Benz,2014,"$17,499","54,345",White,Beige,Automatic,RWD
2016 Scion FR-S,Scion,2016,"$15,999","24,700",Black,Black,Manual,RWD
2018 Audi S5 3.0T Prestige,Audi,2018,"$35,999","13,000",Black,Black,Automatic,AWD
2018 Acura ILX Premium Package,Acura,2018,"$16,995","2,540",Gray,Gray,Automatic,FWD
2016 Nissan Rogue SL,Nissan,2016,"$14,999","21,345",White,Beige,CVT,AWD
2019 Hyundai Santa Fe XL SE,Hyundai,2019,"$24,922","14,174",Black,Black,Automatic,FWD
2011 Aston Martin Rapide ENGINE PADDLE SHIFTERS NAVIGATION HEATED/COOLED SE,Aston,2011,"$44,888","42,200",Silver,Black,Automatic,RWD
2011 Nissan Murano CrossCabriolet Base,Nissan,2011,"$10,995","54,377",Black,Beige,CVT,AWD
2015 Hyundai Equus Signature,Hyundai,2015,"$23,695","38,736",Black,Black,Automatic,RWD
2010 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2010,"$12,888","75,669",Black,Black,Automatic,AWD
2017 Maserati Quattroporte S Q4,Maserati,2017,"$33,888","53,343",Blue,Brown,Automatic,AWD
2004 Maserati Coupe Cambiocorsa,Maserati,2004,"$11,888","66,085",Gray,Beige,Automatic,RWD
2017 BMW ALPINA B7 xDrive,BMW,2017,"$47,669","24,215",Black,Beige,Automatic,AWD
2003 Mercury Marauder,Mercury,2003,"$14,995","62,876",Black,Gray,Automatic,RWD
2015 Alfa Romeo 4C Base,Alfa,2015,"$34,995","9,248",White,Black,Automatic,RWD
2013 Scion FR-S,Scion,2013,"$12,400","66,958",Black,Other,Other / Unknown,RWD
2017 Hyundai Azera Limited,Hyundai,2017,"$18,998","24,457",White,Black,Automatic,FWD
2018 INFINITI Q70L 3.7X LUXE,INFINITI,2018,"$33,995","16,199",Gray,Gray,Automatic,AWD
2016 Acura RLX Advance Package,Acura,2016,"$22,795","35,937",Gray,Gray,Automatic,FWD
2011 Aston Martin Rapide Luxe,Aston,2011,"$57,520","31,936",Blue,Other,Automatic,RWD
2009 Lincoln Town Car Signature Limited,Lincoln,2009,"$4,999","106,000",Black,Gray,Automatic,RWD
2018 INFINITI Q70L 3.7X LUXE,INFINITI,2018,"$31,795","19,063",Black,Gray,Automatic,AWD
2006 Chrysler Crossfire Limited,Chrysler,2006,"$9,999","51,808",Gray,Gray,Automatic,RWD
2014 GMC Savana 1500 Upfitter Cargo,GMC,2014,"$33,790","48,666",Gray,Black,Automatic,RWD
2000 BMW Z3 2.8 Roadster,BMW,2000,"$9,999","55,807",Gray,Black,Manual,RWD
2017 FIAT 500e Battery Electric,FIAT,2017,"$9,999","14,802",Other,Black,Automatic,FWD
2004 Toyota Camry Solara SE,Toyota,2004,"$4,972","96,941",White,White,Automatic,FWD
2016 Lexus GS F Base,Lexus,2016,"$43,999","46,932",Other,Other,Automatic,RWD
2019 Mercedes-Benz A 220,Mercedes-Benz,2019,"$26,855","8,169",Other,Other,Automatic,FWD
2016 BMW i8 Base,BMW,2016,"$55,555","49,590",Gray,Other,Automatic,AWD
2012 Acura ZDX Advance Pkg,Acura,2012,"$24,999","57,519",White,Beige,Automatic,AWD
2019 Honda Passport Elite,Honda,2019,"$37,995","3,740",White,Gray,Automatic,AWD
2012 Lexus IS 250 Base,Lexus,2012,"$11,900","62,320",Silver,Other,Automatic,AWD
2007 Dodge Caliber SXT,Dodge,2007,"$2,995","176,199",Silver,Other,CVT,FWD
2019 Subaru Ascent Base 8-Passenger,Subaru,2019,"$25,993","4,726",Gray,Black,CVT,AWD
2017 Lexus NX 300h Base,Lexus,2017,"$27,490","30,343",Black,Black,CVT,AWD
2010 Aston Martin Rapide Base,Aston,2010,"$48,999","48,209",Gray,Beige,Automatic,RWD
2016 Toyota Avalon Hybrid XLE Premium,Toyota,2016,"$18,990","36,124",Black,Beige,CVT,FWD
2008 Volkswagen R32,Volkswagen,2008,"$6,644","142,923",Blue,Black,Automatic,AWD
2002 Chrysler PT Cruiser Base,Chrysler,2002,"$4,995","63,155",Gray,Other,Automatic,FWD
2003 Subaru Baja Sport,Subaru,2003,"$7,900","156,591",Silver,Gray,Manual,AWD
2017 Audi A4 allroad 2.0T Premium quattro,Audi,2017,"$31,999","22,930",White,Black,Automatic,AWD
2018 Audi RS 3 2.5T,Audi,2018,"$49,209","16,456",White,Black,Automatic,AWD
2005 Cadillac XLR Base,Cadillac,2005,"$15,900","52,134",Red,Beige,Automatic,RWD
2012 Hyundai Equus Signature,Hyundai,2012,"$12,000","91,616",Black,Beige,Automatic,RWD
2010 INFINITI FX50,INFINITI,2010,"$21,988","70,379",Brown,Beige,Automatic,AWD
2016 Cadillac ATS-V Base,Cadillac,2016,"$32,000","35,322",Red,Black,Automatic,RWD
2008 Jeep Commander Sport,Jeep,2008,"$7,499","92,500",Black,Gray,Automatic,4x4/4-wheel drive
2009 Volvo C30 T5,Volvo,2009,"$6,500","71,759",Black,Black,Automatic,FWD
2017 Nissan Sentra S,Nissan,2017,"$10,480","21,036",White,Gray,CVT,FWD
2005 Cadillac STS V6,Cadillac,2005,"$4,200","102,935",Red,Beige,Automatic,RWD
2007 Lexus SC 430,Lexus,2007,"$12,000","66,869",Gray,Black,Automatic,RWD
2015 Audi RS 7 4.0T Prestige,Audi,2015,"$57,777","28,536",Gray,Black,Automatic,AWD
2019 Volkswagen Arteon 2.0T SEL R-Line,Volkswagen,2019,"$35,373","9,104",White,Black,Automatic,FWD
2010 Honda Civic Hybrid,Honda,2010,"$7,900","36,650",Blue,Beige,CVT,FWD
2017 Buick Enclave Leather,Buick,2017,"$23,671","40,557",White,Gray,Automatic,FWD
2013 Buick Regal GS,Buick,2013,"$13,671","63,617",Red,Black,Automatic,FWD
2014 Dodge Journey SE,Dodge,2014,"$4,995","105,122",White,Black,Automatic,FWD
2016 Nissan NV Cargo NV1500 SV V6,Nissan,2016,"$6,995","64,109",White,Gray,Automatic,RWD
2014 Scion FR-S Base,Scion,2014,"$11,985","88,239",White,Gray,Manual,RWD
2012 Ford E250 Cargo,Ford,2012,"$28,895","25,092",White,Gray,Automatic,RWD
2018 Acura ILX Premium Package,Acura,2018,"$15,995","20,163",White,Black,Automatic,FWD
2009 MINI Cooper S,MINI,2009,"$6,980","79,180",Gray,Black,Automatic,FWD
2015 INFINITI Q50 Hybrid Sport,INFINITI,2015,"$22,954","55,204",White,Gray,Automatic,AWD
2005 Mercury Grand Marquis GS,Mercury,2005,"$7,775","25,852",Beige,Beige,Automatic,RWD
2016 Audi TT 2.0T,Audi,2016,"$27,000","22,451",Black,Black,Automatic,AWD
2011 Cadillac DTS Premium,Cadillac,2011,"$9,200","78,964",Black,Black,Automatic,FWD
2018 Volvo V90 Cross Country T6,Volvo,2018,"$39,900","19,028",Black,Orange,Automatic,AWD
2017 Volvo S90 T6 Inscription,Volvo,2017,"$29,990","23,856",Black,Beige,Automatic,AWD
2012 Mercedes-Benz GLK 350 4MATIC,Mercedes-Benz,2012,"$14,400","41,628",Black,Black,Automatic,AWD
2010 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2010,"$9,300","98,434",White,Beige,Automatic,AWD
2010 Mercedes-Benz GLK 350 4MATIC,Mercedes-Benz,2010,"$9,700","96,233",Beige,Beige,Automatic,AWD
2012 Bentley Continental Flying Spur With Navigation,Bentley,2012,"$54,888","41,121",Black,Brown,Automatic,AWD
2017 Volkswagen Golf GTI SE 4-Door,Volkswagen,2017,"$14,900","23,368",Gray,Black,Manual,FWD
2004 Pontiac Grand Am SE1,Pontiac,2004,"$2,295","70,472",White,Beige,Automatic,FWD
2008 Saturn Vue XE,Saturn,2008,"$4,500","121,607",Green,Gray,Automatic,AWD
2015 Ford Transit Connect XL,Ford,2015,"$8,999","86,228",White,Other,Automatic,FWD
2013 Mazda MazdaSpeed3 Touring,Mazda,2013,"$10,795","83,599",Black,Black,Manual,FWD
2007 Dodge Magnum Base,Dodge,2007,"$3,953","94,986",White,Gray,Automatic,RWD
2018 Acura MDX 3.5L w/Technology Package,Acura,2018,"$28,500","21,842",Blue,Beige,Automatic,AWD
2007 Hummer H2 Base,Hummer,2007,"$16,900","78,167",Black,Black,Automatic,4x4/4-wheel drive
2014 Chevrolet Cruze 1LT,Chevrolet,2014,"$3,500","100,269",Black,Black,Automatic,FWD
2019 Land Rover Discovery SE,Land,2019,"$33,895","16,741",Black,Black,Automatic,4x4/4-wheel drive
2007 Jeep Commander Sport,Jeep,2007,"$5,945","105,464",Silver,Beige,Automatic,4x4/4-wheel drive
2010 Chevrolet Equinox 2LT,Chevrolet,2010,"$5,945","104,393",Gray,Black,Automatic,FWD
2018 Kia Stinger GT,Kia,2018,"$26,785","35,345",Gray,Black,Automatic,AWD
2018 Volvo XC60 Hybrid T8 Inscription,Volvo,2018,"$49,586","30,357",Blue,Other,Automatic,AWD
2004 Acura RSX Type S,Acura,2004,"$10,990","85,945",Silver,Black,Manual,FWD
2011 Nissan Altima 2.5 S,Nissan,2011,"$3,800","114,758",Red,Gray,CVT,FWD
2006 Scion tC,Scion,2006,"$2,988","147,695",Gray,Gray,Automatic,FWD
2019 Land Rover Discovery SE,Land,2019,"$34,876","17,119",White,Black,Automatic,4x4/4-wheel drive
2016 Subaru WRX STI Base,Subaru,2016,"$28,522","28,347",White,Black,Manual,AWD
2000 Toyota ECHO,Toyota,2000,"$2,500","125,738",White,Gray,Automatic,FWD
2004 Acura RSX Type S,Acura,2004,"$12,900","38,800",Black,Black,Manual,FWD
2015 Lincoln MKT EcoBoost,Lincoln,2015,"$16,995","45,366",Silver,Black,Automatic,AWD
2008 Pontiac G8 Base,Pontiac,2008,"$12,250","69,420",Gray,Black,Automatic,RWD
2017 Jaguar F-TYPE Base,Jaguar,2017,"$33,800","25,029",White,Black,Automatic,RWD
2003 Pontiac Montana,Pontiac,2003,"$1,995","175,469",Red,Gray,Automatic,FWD
2005 Mitsubishi Lancer Evolution MR,Mitsubishi,2005,"$22,995","63,394",Gray,Black,Manual,AWD
2017 Kia Sportage LX,Kia,2017,"$13,999","16,745",Silver,Black,Automatic,AWD
2015 Subaru BRZ Premium,Subaru,2015,"$15,499","33,270",Blue,Black,Manual,RWD
2009 Mercury Grand Marquis LS,Mercury,2009,"$6,995","82,919",Blue,Beige,Automatic,RWD
2014 Chevrolet Captiva Sport LT,Chevrolet,2014,"$7,999","74,772",Black,Black,Automatic,FWD
2013 Ford Sedan Police Interceptor Base,Ford,2013,"$7,995","70,465",Green,Black,Automatic,FWD
2013 BMW 760 Li,BMW,2013,"$37,777","48,649",White,Brown,Automatic,RWD
2016 Toyota Sequoia Platinum,Toyota,2016,"$34,995","44,972",White,Brown,Automatic,4x4/4-wheel drive
2008 Chrysler Aspen Limited,Chrysler,2008,"$7,500","103,720",White,Other,Automatic,4x4/4-wheel drive
2017 Audi A3 e-tron Premium Plus,Audi,2017,"$21,040","39,339",White,Black,Automatic,FWD
2011 Acura ZDX Base,Acura,2011,"$15,595","80,202",Brown,Beige,Automatic,AWD
2020 Cadillac CT5 Luxury AWD,Cadillac,2020,"$39,500",24,White,Beige,Automatic,AWD
2004 Lincoln Town Car Ultimate,Lincoln,2004,"$5,990","103,640",White,Other,Automatic,RWD
2005 Pontiac GTO,Pontiac,2005,"$18,977","52,183",Black,Black,Manual,RWD
2014 FIAT 500L Easy,FIAT,2014,"$9,990","56,312",Green,Other,Automatic,FWD
2018 Lexus LS 500,Lexus,2018,"$59,980","20,861",Blue,Beige,Automatic,RWD
2003 Toyota ECHO,Toyota,2003,"$2,799","130,000",Red,Gray,Automatic,FWD
2015 Chevrolet Cruze LS,Chevrolet,2015,"$5,000","84,663",Silver,Black,Automatic,FWD
2005 Cadillac STS V8,Cadillac,2005,"$4,499","89,000",Black,Beige,Automatic,RWD
2003 Mitsubishi Galant ES,Mitsubishi,2003,"$1,999","115,000",Gray,Gray,Automatic,FWD
2019 Hyundai Kona EV Ultimate,Hyundai,2019,"$36,990","20,204",Black,Black,Automatic,FWD
2014 Hyundai Elantra GT Base,Hyundai,2014,"$6,448","90,449",Silver,Black,Automatic,FWD
2010 Land Rover LR2 HSE,Land,2010,"$3,700","107,542",Gray,Black,Automatic,4x4/4-wheel drive
2015 RAM Cargo Tradesman,RAM,2015,"$9,377","61,904",White,Black,Automatic,FWD
2010 Dodge Charger SE,Dodge,2010,"$3,900","90,064",Red,Gray,Automatic,RWD
2013 Dodge Dart Limited/GT,Dodge,2013,"$8,500","62,994",Black,Black,Automatic,FWD
2010 Ford Explorer Sport Trac Limited,Ford,2010,"$16,900","91,080",Blue,Gray,Automatic,AWD
2002 Ford Excursion XLT,Ford,2002,"$6,985","132,054",White,Gray,Automatic,4x4/4-wheel drive
2012 Jeep Liberty Sport,Jeep,2012,"$6,900","77,994",Blue,Other,Automatic,4x4/4-wheel drive
2007 Jaguar XK,Jaguar,2007,"$20,588","30,510",Silver,Gray,Automatic,RWD
2012 Volkswagen Eos Lux,Volkswagen,2012,"$11,408","61,099",Silver,Other,Automatic,FWD
2018 Honda Clarity Plug-In Hybrid Base,Honda,2018,"$21,988","25,420",Green,Beige,CVT,FWD
2008 Hyundai Tiburon GT Limited,Hyundai,2008,"$5,390","101,763",Other,Red,Automatic,FWD
2019 Volkswagen Arteon 2.0T SEL R-Line 4MOTION,Volkswagen,2019,"$36,389","9,748",Silver,Black,Automatic,AWD
2018 Nissan Murano SL,Nissan,2018,"$26,971","21,042",White,Gray,CVT,AWD
2006 Cadillac DTS Luxury I,Cadillac,2006,"$5,400","75,594",Silver,Beige,Automatic,FWD
2015 Nissan Sentra SV,Nissan,2015,"$8,400","68,897",Gray,Gray,CVT,FWD
2012 Fisker Karma EcoSport,Fisker,2012,"$32,888","17,634",White,Black,Automatic,RWD
2018 Mercedes-Benz AMG CLA 45 Base 4MATIC,Mercedes-Benz,2018,"$43,458","21,400",Black,Black,Automatic,AWD
2009 Toyota Matrix Base,Toyota,2009,"$5,499","116,459",Black,Gray,Automatic,FWD
2006 Cadillac DTS,Cadillac,2006,"$8,000","57,225",White,Gray,Automatic,FWD
2019 Cadillac XT5 Luxury,Cadillac,2019,"$33,490","5,046",Gray,Black,Automatic,FWD
2017 Hyundai Tucson SE,Hyundai,2017,"$13,573","44,201",Black,Black,Automatic,FWD
2016 Jaguar XF 35t Prestige,Jaguar,2016,"$18,518","44,882",White,Black,Automatic,AWD
2008 Mercury Grand Marquis GS,Mercury,2008,"$7,988","63,188",White,Gray,Automatic,RWD
2002 Ford Escort ZX2,Ford,2002,"$4,499","44,219",Black,Gray,Automatic,FWD
2002 Land Rover Discovery Series II SE,Land,2002,"$9,499","34,483",Black,Other,Automatic,4x4/4-wheel drive
2019 Volvo XC60 Hybrid T8 R-Design,Volvo,2019,"$51,754","5,685",Silver,Gray,Automatic,AWD
2005 Saab 9-2X Linear,Saab,2005,"$6,975","59,319",Black,Beige,Manual,AWD
2016 Nissan Frontier SV,Nissan,2016,"$18,854","14,400",White,Gray,Automatic,4x4/4-wheel drive
2016 Buick Enclave Convenience,Buick,2016,"$13,300","76,889",Other,Other,Automatic,FWD
2019 Hyundai Santa Fe SEL Plus 2.4,Hyundai,2019,"$23,497","9,214",Green,Black,Automatic,AWD
2012 Mercedes-Benz R350,Mercedes-Benz,2012,"$11,991","130,969",White,Beige,Automatic,AWD
2019 INFINITI Q60 3.0t LUXE,INFINITI,2019,"$28,888","8,100",Black,Gray,Automatic,RWD
2015 Ford Transit-150 Base,Ford,2015,"$16,420","54,301",White,Gray,Automatic,RWD
2012 Ford Shelby GT500 Base,Ford,2012,"$34,155","41,200",Black,Black,Manual,RWD
2004 Ford Excursion Limited,Ford,2004,"$19,995","52,685",Gold,Beige,Automatic,4x4/4-wheel drive
2015 Chevrolet Equinox LS,Chevrolet,2015,"$5,995","104,920",Silver,Gray,Automatic,FWD
2016 Jaguar XJ XJL Portfolio,Jaguar,2016,"$39,987","17,239",White,Other,Automatic,AWD
2006 Mercury Grand Marquis GS,Mercury,2006,"$5,983","58,900",Black,Beige,Automatic,RWD
2008 Pontiac Solstice,Pontiac,2008,"$8,880","67,268",Black,Black,Automatic,RWD
2009 Mercury Milan I-4,Mercury,2009,"$7,375","34,962",Blue,Gray,Automatic,FWD
2008 Jaguar XKR,Jaguar,2008,"$18,995","49,425",Black,Gray,Automatic,RWD
2017 INFINITI Q50 Hybrid,INFINITI,2017,"$27,509","35,157",Gray,Gray,Automatic,AWD
2019 Toyota Highlander Hybrid XLE,Toyota,2019,"$34,999","2,947",Gray,Black,CVT,AWD
2016 Toyota Avalon Hybrid XLE Premium,Toyota,2016,"$17,995","57,434",Gray,Black,CVT,FWD
2013 MINI Coupe Cooper S,MINI,2013,"$10,994","49,384",Blue,Black,Other / Unknown,FWD
2019 Lincoln MKC Reserve,Lincoln,2019,"$28,488","13,406",White,Beige,Automatic,FWD
2017 Volvo S90 T6 Momentum,Volvo,2017,"$28,690","18,051",Silver,Orange,Automatic,AWD
2007 Saturn Ion 2,Saturn,2007,"$2,495","132,702",Black,Gray,Automatic,FWD
2017 Volkswagen Jetta 1.4T SE,Volkswagen,2017,"$9,499","32,337",Blue,Beige,Automatic,FWD
2015 Mercedes-Benz SLK350,Mercedes-Benz,2015,"$19,400","16,275",Gray,White,Automatic,RWD
2017 Nissan Sentra SL,Nissan,2017,"$8,499","53,807",Black,Black,CVT,FWD
2007 Volvo S40 2.4i,Volvo,2007,"$2,499","164,255",Gray,Gray,Automatic,FWD
2013 Ford Utility Police Interceptor Base,Ford,2013,"$13,795","80,043",Gray,Gray,Automatic,FWD
2014 Hyundai Genesis Coupe 2.0T,Hyundai,2014,"$8,900","88,467",Gray,Black,Automatic,RWD
2016 Hyundai Equus Signature,Hyundai,2016,"$24,999","25,313",Gray,Black,Automatic,RWD
2006 Nissan Sentra 1.8 S,Nissan,2006,"$4,990","65,041",Black,Black,Automatic,FWD
2012 Honda Crosstour EX-L,Honda,2012,"$11,994","45,267",White,Black,Automatic,FWD
2019 Land Rover Discovery SE,Land,2019,"$30,497","23,251",Silver,Black,Automatic,4x4/4-wheel drive
2019 Volvo V60 T6 Inscription,Volvo,2019,"$44,486","20,381",Gray,Orange,Automatic,AWD
2011 Volkswagen Jetta SportWagen SE,Volkswagen,2011,"$5,499","77,910",White,Black,Automatic,FWD
2018 Lincoln Continental Premiere,Lincoln,2018,"$21,800","29,385",Blue,Other,Automatic,FWD
2006 Acura TSX 2.4,Acura,2006,"$4,985","143,693",Gray,Other,Manual,FWD
2019 Hyundai Santa Fe SE 2.4,Hyundai,2019,"$18,486","24,884",Gray,Black,Automatic,AWD
2003 Honda Element EX,Honda,2003,"$1,999","176,709",Beige,Black,Automatic,4x4/4-wheel drive
2013 BMW ALPINA B7 LWB,BMW,2013,"$36,989","63,350",White,Black,Automatic,RWD
2016 Hyundai Genesis Coupe 3.8 Ultimate,Hyundai,2016,"$24,900","31,912",Red,Black,Manual,RWD
2005 Cadillac Escalade EXT,Cadillac,2005,"$10,500","121,497",White,Gray,Automatic,AWD
2003 Lincoln LS,Lincoln,2003,"$3,500","73,835",Red,Gray,Automatic,RWD
2006 Mazda Mazda5 Sport,Mazda,2006,"$2,000","85,566",Silver,Black,Automatic,FWD
2007 Volkswagen Rabbit 2-Door,Volkswagen,2007,"$4,492","113,379",Black,Gray,Automatic,FWD
2011 Subaru Tribeca 3.6 R Limited,Subaru,2011,"$8,995","119,843",Black,Beige,Automatic,AWD
2017 Buick Envision Essence,Buick,2017,"$16,999","20,436",Black,Beige,Automatic,FWD
2018 Chevrolet Malibu LT,Chevrolet,2018,"$12,595","49,215",White,Black,Automatic,FWD
2017 Mercedes-Benz GLS 550 Base 4MATIC,Mercedes-Benz,2017,"$49,999","34,000",Other,Brown,Automatic,AWD
2018 Nissan Altima 2.5 SL,Nissan,2018,"$11,999","42,484",Silver,Black,CVT,FWD
2008 Jaguar S-Type 3.0,Jaguar,2008,"$8,888","47,607",Black,Gray,Automatic,RWD
2019 Lincoln MKZ Hybrid Standard,Lincoln,2019,"$24,964","11,053",White,Black,CVT,FWD
2019 Nissan Kicks SR,Nissan,2019,"$16,735","13,581",Black,Gray,CVT,FWD
2011 Volvo C70 T5,Volvo,2011,"$10,888","78,288",Black,Other,Automatic,FWD
2002 Mercury Grand Marquis GS,Mercury,2002,"$4,888","65,257",Beige,Other,Automatic,RWD
2007 Cadillac STS V8,Cadillac,2007,"$11,888","33,912",Black,Black,Automatic,RWD
2016 BMW X5 eDrive xDrive40e,BMW,2016,"$29,997","31,870",White,Beige,Automatic,AWD
2014 Hyundai Veloster Turbo,Hyundai,2014,"$12,664","34,162",Black,Black,Automatic,FWD
2015 Lexus RC F Base,Lexus,2015,"$37,999","13,515",White,Black,Automatic,RWD
2008 Pontiac G6 GT,Pontiac,2008,"$3,995","103,949",Blue,Black,Automatic,FWD
2006 Hyundai Tiburon GT,Hyundai,2006,"$2,999","154,000",Black,Black,Automatic,FWD
2018 Buick Envision Essence,Buick,2018,"$20,990","25,851",Red,Black,Automatic,FWD
2017 Nissan Sentra SV,Nissan,2017,"$7,490","75,127",Other,Black,CVT,FWD
2003 Acura CL 3.2 Type S,Acura,2003,"$2,799","116,577",Black,Black,Automatic,FWD
2016 FIAT 500X Easy,FIAT,2016,"$14,490","28,257",Brown,Black,Automatic,AWD
2006 GMC Envoy XL Denali,GMC,2006,"$8,985","66,127",White,Gray,Automatic,4x4/4-wheel drive
2008 Jeep Liberty Sport,Jeep,2008,"$2,777","200,163",Black,Gray,Automatic,4x4/4-wheel drive
2016 Kia Soul EV Base,Kia,2016,"$12,990","17,718",Black,Gray,Automatic,FWD
2008 Mercedes-Benz Sport 5.5L,Mercedes-Benz,2008,"$14,000","44,434",Black,Black,Automatic,RWD
2007 Pontiac G6 GT,Pontiac,2007,"$2,999","142,000",Silver,Black,Automatic,FWD
2019 Chevrolet Equinox Premier w/2LZ,Chevrolet,2019,"$23,800","17,080",Silver,Gray,Automatic,AWD
2006 Pontiac GTO,Pontiac,2006,"$14,995","77,196",Gray,Black,Automatic,RWD
2005 Pontiac GTO,Pontiac,2005,"$12,995","94,699",Red,Black,Manual,RWD
2002 Nissan Xterra XE,Nissan,2002,"$2,990","153,342",Silver,Other,Automatic,4x4/4-wheel drive
2012 Mitsubishi Galant SE,Mitsubishi,2012,"$12,985","9,941",White,Black,Automatic,FWD
2019 Kia Forte,Kia,2019,"$15,500","10,600",Black,Black,CVT,FWD
2019 Hyundai Kona SE,Hyundai,2019,"$16,000","4,258",Black,Black,Automatic,FWD
2003 Pontiac Grand Am GT1,Pontiac,2003,"$2,459","173,772",Silver,Gray,Automatic,FWD
2004 Volkswagen Touareg V8,Volkswagen,2004,"$4,498","63,099",Gray,Gray,Automatic,4x4/4-wheel drive
2017 FIAT 500e Battery Electric,FIAT,2017,"$8,855","30,000",White,Black,Automatic,FWD
