Listing,Make,Year_model,Price,Milage,Exterior_color,Interior_color,Transmission,Drivetrain
2018 Dodge Grand Caravan SXT,Dodge,2018,"$12,999","49,854",Black,Black,Automatic,FWD
2019 Volvo XC40 T5 Momentum,Volvo,2019,"$32,999","22,453",Black,Beige,Automatic,AWD
2003 Hummer H2,Hummer,2003,"$10,699","103,614",Red,Beige,Automatic,4x4/4-wheel drive
2017 BMW 340 i xDrive,BMW,2017,"$27,299","28,035",Black,Beige,Automatic,AWD
2019 Lincoln Continental Standard,Lincoln,2019,"$26,300","23,413",Black,Black,Automatic,FWD
2018 Volkswagen Golf Alltrack TSI SE,Volkswagen,2018,"$21,500","4,985",White,Beige,Manual,AWD
2019 Kia Rio S,Kia,2019,"$10,500","21,838",Gray,Black,Automatic,FWD
2016 Alfa Romeo 4C Spider Base,Alfa,2016,"$53,500","5,250",White,Red,Automanual,RWD
2019 Kia Rio S,Kia,2019,"$10,000","42,205",White,Black,Automatic,FWD
2019 Nissan Altima 2.5 S,Nissan,2019,"$14,800","23,337",Gray,Gray,CVT,FWD
2019 Land Rover Range Rover Velar P250 Base,Land,2019,"$36,590","27,372",White,Black,Automatic,4x4/4-wheel drive
2013 Nissan Leaf S,Nissan,2013,"$5,500","53,048",Silver,Black,Automatic,FWD
2014 Dodge Dart SXT,Dodge,2014,"$7,500","60,221",White,Black,Automatic,FWD
2018 Kia Stinger Premium,Kia,2018,"$26,950","2,231",White,Black,Automatic,RWD
2019 Chrysler Pacifica Touring-L,Chrysler,2019,"$20,299","45,735",White,Black,Automatic,FWD
2019 Chevrolet Sonic Premier,Chevrolet,2019,"$11,800","22,332",White,Black,Automatic,FWD
2016 smart ForTwo Passion,smart,2016,"$9,950","30,344",White,Gray,Automatic,RWD
2014 BMW X1 sDrive28i,BMW,2014,"$12,400","55,639",Black,Black,Automatic,RWD
2019 Dodge Grand Caravan R/T,Dodge,2019,"$17,400","39,785",Silver,Black,Automatic,FWD
2016 BMW X5 eDrive xDrive40e,BMW,2016,"$33,000","22,252",Black,Black,Automatic,AWD
2018 Mitsubishi Outlander PHEV SEL,Mitsubishi,2018,"$27,500","8,940",Black,Black,Automatic,4x4/4-wheel drive
2005 Lotus Elise,Lotus,2005,"$32,995","14,503",Black,Black,Manual,RWD
2015 Lexus GS 450h Base,Lexus,2015,"$28,485","35,431",Gray,Gray,CVT,RWD
2016 Lexus CT 200h Base,Lexus,2016,"$22,800","24,023",White,Black,CVT,FWD
2017 BMW X5 M Base,BMW,2017,"$58,998","32,730",Gray,Black,Automatic,AWD
2016 Audi S3 2.0T Premium Plus,Audi,2016,"$26,900","23,468",White,Black,Automatic,AWD
2005 Ford Crown Victoria LX,Ford,2005,"$5,988","84,924",Silver,Gray,Automatic,RWD
2007 Lexus GX 470,Lexus,2007,"$11,988","121,469",Black,White,Automatic,4x4/4-wheel drive
2019 Kia Stinger GT,Kia,2019,"$28,995","5,463",Blue,Black,Automatic,RWD
2007 Audi RS 4,Audi,2007,"$16,999","136,758",Gray,Black,Manual,AWD
2008 Dodge Grand Caravan SXT,Dodge,2008,"$8,988","92,772",Beige,Gray,Automatic,FWD
2005 Lincoln Navigator,Lincoln,2005,"$10,999","51,001",Silver,Gray,Automatic,RWD
2012 Audi A3 2.0 TDI Premium,Audi,2012,"$8,499","53,546",Black,Black,Automatic,FWD
2006 Nissan Xterra Off-Road,Nissan,2006,"$9,988","114,498",Black,Gray,Automatic,4x4/4-wheel drive
2017 BMW X5 eDrive xDrive40e,BMW,2017,"$35,988","31,316",Gray,Black,Automatic,AWD
2017 Acura MDX 3.5L w/Technology Package,Acura,2017,"$25,998","34,245",White,Other,Automatic,AWD
2017 Audi A4 allroad 2.0T Premium quattro,Audi,2017,"$25,988","56,687",Gray,Black,Automatic,AWD
2013 Mazda CX-9 Touring,Mazda,2013,"$11,488","61,706",Gray,Black,Automatic,AWD
2019 Lexus UX 250h,Lexus,2019,"$29,999","5,677",White,Gray,CVT,AWD
2014 Audi allroad Premium Plus,Audi,2014,"$15,988","75,491",White,Black,Automatic,AWD
2008 Mitsubishi Lancer Evolution MR,Mitsubishi,2008,"$24,988","30,273",Silver,Black,Automatic,AWD
2017 Mercedes-Benz AMG GLE 43 Coupe 4MATIC,Mercedes-Benz,2017,"$43,794","48,696",Black,Black,Automatic,AWD
2016 Mercedes-Benz Sprinter,Mercedes-Benz,2016,"$29,988","50,435",White,Black,Automatic,RWD
2014 Land Rover LR4 LUX,Land,2014,"$27,988","58,583",Black,Black,Automatic,4x4/4-wheel drive
2004 Chevrolet SSR LS,Chevrolet,2004,"$17,988","67,856",Silver,Black,Automatic,RWD
2015 Nissan Versa Note S Plus,Nissan,2015,"$9,990","56,859",Gray,Black,CVT,FWD
2017 GMC Terrain SLE-1,GMC,2017,"$18,500","31,022",Black,Black,Automatic,FWD
2018 FIAT 124 Spider Lusso,FIAT,2018,"$18,995",29,Gray,Black,Automatic,RWD
2012 Ford Shelby GT500 Base,Ford,2012,"$35,682","33,854",Red,Black,Manual,RWD
2005 INFINITI G35 Base,INFINITI,2005,"$5,800","101,600",Black,Black,Automanual,RWD
2012 BMW Z4 sDrive35i,BMW,2012,"$17,000","78,621",Black,Black,Automatic,RWD
2019 Dodge Journey Crossroad,Dodge,2019,"$16,775","27,966",Gray,Black,Automatic,FWD
2017 Ford Transit Connect XL,Ford,2017,"$18,588","8,691",White,Other,Automatic,FWD
2016 Mercedes-Benz CLA 250,Mercedes-Benz,2016,"$16,499","47,527",Red,Black,Automatic,FWD
2019 Land Rover Range Rover Velar P250 Base,Land,2019,"$36,131","28,672",White,Black,Automatic,4x4/4-wheel drive
2006 Bentley Continental Flying Spur,Bentley,2006,"$24,995","94,741",Black,Other,Automatic,AWD
2011 Ford Crown Victoria Police Interceptor,Ford,2011,"$11,000","64,741",Black,Black,Automatic,RWD
2017 BMW X5 M Base,BMW,2017,"$58,000","27,754",White,Red,Automatic,AWD
2016 Hyundai Genesis Coupe 3.8 Base,Hyundai,2016,"$17,995","36,382",Gray,Black,Manual,RWD
2010 Toyota Sequoia Platinum,Toyota,2010,"$19,995","106,473",Black,Beige,Automatic,4x4/4-wheel drive
2004 Mitsubishi Lancer Evolution VIII,Mitsubishi,2004,"$30,000","56,033",Black,Black,Manual,AWD
2009 Pontiac G8 GT,Pontiac,2009,"$17,500","108,061",Black,Black,Automatic,RWD
2010 Honda Insight EX,Honda,2010,"$7,995","80,551",White,Silver,CVT,FWD
2011 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2011,"$15,995","87,403",Gray,Black,Automatic,AWD
2014 INFINITI QX60 Hybrid Base,INFINITI,2014,"$17,490","79,418",White,Other,CVT,AWD
2016 BMW X5 M Base,BMW,2016,"$51,900","33,265",Gray,Red,Automatic,AWD
2016 Hyundai Elantra SE,Hyundai,2016,"$9,990","52,151",White,Beige,Automatic,FWD
2015 Jaguar XJ XJL Portfolio,Jaguar,2015,"$30,500","30,664",Silver,Other,Automatic,RWD
2017 Ford Focus RS Base,Ford,2017,"$31,296","22,564",Blue,Black,Manual,AWD
2014 Dodge Dart SXT,Dodge,2014,"$8,000","42,000",Silver,Black,Automatic,FWD
2010 Cadillac SRX Luxury Collection,Cadillac,2010,"$12,491","60,061",Gray,Black,Automatic,AWD
2008 Chevrolet HHR LS,Chevrolet,2008,"$4,991","134,563",Gray,Black,Automatic,FWD
2016 Lexus GS F Base,Lexus,2016,"$49,990","33,480",Black,Black,Automatic,RWD
2006 Bentley Continental Flying Spur,Bentley,2006,"$39,990","21,637",Silver,Other,Automatic,AWD
2017 Acura MDX Sport Hybrid 3.0L w/Advance Package,Acura,2017,"$34,232","46,823",Silver,Black,Automatic,AWD
2016 Ford Shelby GT350 Base,Ford,2016,"$45,900","16,350",White,Black,Manual,RWD
2014 Mercedes-Benz CLS 550,Mercedes-Benz,2014,"$25,594","41,965",Black,Black,Automatic,RWD
2017 Cadillac CT6 3.6L Luxury,Cadillac,2017,"$27,962","35,823",Black,Other,Automatic,AWD
2017 Hyundai Sonata Sport,Hyundai,2017,"$14,405","35,998",Blue,Gray,Automatic,FWD
2016 Volkswagen Jetta 1.8T SEL,Volkswagen,2016,"$10,888","31,050",Gray,Black,Automatic,FWD
2017 BMW 540 i,BMW,2017,"$39,900","29,766",Black,White,Automatic,RWD
2017 INFINITI QX50 Base,INFINITI,2017,"$20,600","29,571",Silver,Gray,Automatic,RWD
2019 Lexus UX 250h Base,Lexus,2019,"$28,390","7,159",Silver,Black,CVT,AWD
2017 Mercedes-Benz AMG CLA 45 Base 4MATIC,Mercedes-Benz,2017,"$31,990","49,256",Gray,Black,Automatic,AWD
2017 Volvo XC90 Hybrid T8 R-Design,Volvo,2017,"$51,594","27,547",Black,Gray,Automatic,AWD
2019 Nissan Kicks SR,Nissan,2019,"$15,159","1,127",Gray,Gray,CVT,FWD
2015 Alfa Romeo 4C Launch Edition,Alfa,2015,"$52,000","1,969",Red,Black,Automatic,RWD
2016 BMW Z4 sDrive35i,BMW,2016,"$29,888","34,122",Silver,Red,Automatic,RWD
2017 Genesis G90 5.0 Ultimate,Genesis,2017,"$35,990","35,556",Brown,Beige,Automatic,RWD
2017 Chevrolet Silverado 2500 LT,Chevrolet,2017,"$34,888","40,212",Brown,Black,Automatic,4x4/4-wheel drive
2019 Nissan Kicks SR,Nissan,2019,"$17,975","4,460",Red,Gray,CVT,FWD
2019 Honda Passport Sport,Honda,2019,"$26,989","6,033",White,Gray,Automatic,FWD
2010 Mercedes-Benz ML 350,Mercedes-Benz,2010,"$13,668","33,923",White,Other,Automatic,AWD
2017 Cadillac ATS-V Base,Cadillac,2017,"$38,508","25,967",Black,Black,Manual,RWD
2019 Cadillac XT5 Premium Luxury,Cadillac,2019,"$30,999","23,995",Black,Black,Automatic,FWD
2017 Mercedes-Benz SLC 300 Base,Mercedes-Benz,2017,"$30,878","28,475",Other,Other,Automatic,RWD
2017 Lexus RC 200t Base,Lexus,2017,"$30,988","18,413",Silver,Black,Automatic,RWD
2017 Honda Accord Hybrid Touring,Honda,2017,"$24,989","10,119",White,Black,CVT,FWD
2019 GMC Acadia SLE-1,GMC,2019,"$23,995","6,598",Red,Black,Automatic,FWD
2019 Lexus RC 300 300,Lexus,2019,"$38,988","5,576",Silver,Red,Automatic,RWD
2015 RAM ProMaster 2500 High Roof,RAM,2015,"$23,900","34,961",White,Gray,Automatic,FWD
2017 Nissan Rogue Hybrid SL,Nissan,2017,"$22,998","28,756",Gray,Gray,CVT,AWD
2017 Mazda CX-3 Grand Touring,Mazda,2017,"$15,500","28,649",Gray,Beige,Automatic,FWD
2017 Chrysler Pacifica Limited,Chrysler,2017,"$24,299","25,303",Red,Black,Automatic,FWD
2017 Audi Q5 2.0T Premium Plus,Audi,2017,"$24,399","32,993",Black,Black,Automatic,AWD
2019 Jaguar F-PACE 25t Premium,Jaguar,2019,"$33,988","9,933",White,Black,Automatic,AWD
2019 Dodge Grand Caravan GT,Dodge,2019,"$15,999","41,810",Black,Black,Automatic,FWD
2016 Ford Fiesta ST,Ford,2016,"$13,500","28,857",Blue,Black,Manual,FWD
2009 Toyota Matrix S,Toyota,2009,"$6,950","142,979",Gray,Gray,Automatic,AWD
2019 Nissan Sentra S,Nissan,2019,"$11,900","25,520",White,Gray,CVT,FWD
2019 Mercedes-Benz A 220,Mercedes-Benz,2019,"$26,500","11,638",Black,Black,Automatic,AWD
2014 Jaguar XF I4 T,Jaguar,2014,"$13,950","59,861",Black,Other,Automatic,RWD
2011 Nissan Leaf SL,Nissan,2011,"$4,950","36,151",White,Gray,Automatic,FWD
2018 Honda Pilot LX,Honda,2018,"$21,950","13,069",White,Black,Automatic,FWD
2019 Ford Flex SEL,Ford,2019,"$19,400","32,256",Gray,Black,Automatic,FWD
2015 Subaru Forester 2.5i Limited,Subaru,2015,"$15,950","67,440",Gray,Gray,CVT,AWD
2019 Dodge Grand Caravan R/T,Dodge,2019,"$17,500","40,194",Gray,Black,Automatic,FWD
2017 BMW 430 i,BMW,2017,"$32,000","29,033",Gray,Black,Automatic,RWD
2007 Lexus LX 470,Lexus,2007,"$22,988","130,018",White,White,Automatic,4x4/4-wheel drive
2017 BMW 430 Gran Coupe i,BMW,2017,"$25,888","37,474",Blue,Black,Automatic,RWD
2019 BMW 530 i,BMW,2019,"$34,500","23,664",White,Black,Automatic,RWD
2005 Bentley Continental GT,Bentley,2005,"$34,995","51,113",Blue,Yellow,Automatic,AWD
2019 Ford Fusion Hybrid Titanium,Ford,2019,"$17,900","32,497",Gray,Black,CVT,FWD
2018 Toyota Yaris L,Toyota,2018,"$11,890","15,193",White,Black,Automatic,FWD
2018 Toyota Yaris L,Toyota,2018,"$11,790","13,504",Silver,Black,Automatic,FWD
2014 Subaru XV Crosstrek 2.0i Limited,Subaru,2014,"$15,300","82,685",Gray,Black,CVT,AWD
2017 Toyota RAV4 XLE,Toyota,2017,"$19,490","21,288",Gray,Black,Automatic,AWD
2017 Cadillac CTS-V Base,Cadillac,2017,"$59,995","16,988",Gray,Black,Automatic,RWD
2012 Chrysler Town & Country Touring,Chrysler,2012,"$7,499","108,633",Silver,Black,Automatic,FWD
2004 Pontiac GTO,Pontiac,2004,"$10,999","139,034",Yellow,Black,Automatic,RWD
2016 Audi allroad 2.0T Premium quattro,Audi,2016,"$16,900","73,015",Black,Black,Automatic,AWD
2020 Mercedes-Benz GLB 250 Base,Mercedes-Benz,2020,"$36,799",548,Black,Black,Automatic,FWD
2017 BMW 430 i,BMW,2017,"$34,900","21,964",Black,Black,Automatic,RWD
2017 Mercedes-Benz GLA 250 Base 4MATIC,Mercedes-Benz,2017,"$21,999","25,103",Blue,Beige,Automatic,AWD
2018 Volvo XC90 T5 Momentum,Volvo,2018,"$35,000","41,328",Gray,Gray,Automatic,AWD
2017 BMW 430 i,BMW,2017,"$26,488","38,948",Black,Black,Automatic,RWD
2016 INFINITI Q70L 3.7,INFINITI,2016,"$27,790","28,744",White,Gray,Automatic,RWD
2012 Dodge Durango Crew,Dodge,2012,"$13,999","61,293",Black,Black,Automatic,AWD
2017 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,2017,"$34,988","42,202",Black,Black,Automatic,AWD
2014 Audi Q5 hybrid 2.0T Prestige,Audi,2014,"$21,900","27,683",Other,Black,Automatic,AWD
2017 Hyundai Sonata Sport,Hyundai,2017,"$13,594","49,560",Silver,Gray,Automatic,FWD
2017 Nissan Pathfinder Platinum,Nissan,2017,"$23,900","29,215",Black,Gray,CVT,FWD
2019 Toyota RAV4 Hybrid XSE,Toyota,2019,"$36,200","12,793",White,Black,CVT,AWD
2019 INFINITI QX50 ESSENTIAL,INFINITI,2019,"$34,290","6,870",Brown,Gray,CVT,FWD
2016 Honda HR-V EX-L w/Navigation,Honda,2016,"$14,750","113,403",White,Gray,CVT,AWD
2015 Mercedes-Benz ML 400,Mercedes-Benz,2015,"$28,995","45,430",Black,Black,Automatic,AWD
2019 Hyundai Accent SE,Hyundai,2019,"$14,490","30,465",Red,Black,Automatic,FWD
2015 BMW X6 xDrive35i,BMW,2015,"$28,500","86,809",White,Red,Automatic,AWD
2004 Chrysler Sebring Touring,Chrysler,2004,"$3,999","105,468",Silver,Gray,Automatic,FWD
2007 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2007,"$8,995","97,316",Black,Black,Automatic,AWD
2017 Lexus CT 200h Base,Lexus,2017,"$17,995","31,828",White,White,CVT,FWD
2014 Toyota Camry Hybrid SE Limited Edition,Toyota,2014,"$14,999","76,787",White,Black,CVT,FWD
2010 Acura ZDX,Acura,2010,"$19,995","39,200",Other,Other,Automatic,AWD
2013 Hyundai Azera Sedan,Hyundai,2013,"$10,998","49,529",Blue,Beige,Automatic,FWD
2017 Lexus NX 300h Base,Lexus,2017,"$29,588","21,551",Red,Black,CVT,AWD
2019 Acura ILX Base,Acura,2019,"$21,500",26,White,Black,Automatic,FWD
2019 Volkswagen Atlas 3.6L SE w/Technology,Volkswagen,2019,"$25,988","28,068",Silver,Black,Automatic,FWD
2018 Dodge Journey GT,Dodge,2018,"$14,348","35,877",White,Gray,Automatic,FWD
2019 Nissan Pathfinder SL,Nissan,2019,"$21,633","29,985",Silver,Black,CVT,FWD
2019 Land Rover Discovery Sport HSE,Land,2019,"$34,989","14,491",Gray,Beige,Automatic,4x4/4-wheel drive
2015 Scion xB,Scion,2015,"$12,988","48,957",Beige,Other,Automatic,FWD
2019 Volkswagen Atlas 3.6L SE w/Technology,Volkswagen,2019,"$27,988","26,460",Gray,Black,Automatic,AWD
2018 Ford Taurus Limited,Ford,2018,"$14,956","44,048",White,Gray,Automatic,FWD
2019 Dodge Grand Caravan GT,Dodge,2019,"$16,413","43,231",Black,Black,Automatic,FWD
2018 Nissan Maxima 3.5 SV,Nissan,2018,"$16,599","39,535",Silver,Gray,CVT,FWD
2018 Nissan Murano SV,Nissan,2018,"$19,512","29,746",Silver,Gray,CVT,AWD
2006 INFINITI G35 Base,INFINITI,2006,"$9,995","75,506",White,Gray,Manual,RWD
2017 BMW X5 eDrive xDrive40e,BMW,2017,"$31,000","46,045",Black,Black,Automatic,AWD
2015 Maserati Quattroporte S Q4,Maserati,2015,"$30,000","46,443",White,Brown,Automatic,AWD
2016 Maserati Quattroporte GTS,Maserati,2016,"$33,500","62,761",Beige,Other,Automatic,RWD
2008 Maserati GranTurismo,Maserati,2008,"$26,500","30,248",Black,Black,Automatic,RWD
2014 Audi RS 7 4.0T Prestige,Audi,2014,"$50,000","47,726",Gray,Black,Automatic,AWD
2019 Acura TLX Technology & A-Spec,Acura,2019,"$27,836","23,158",White,Black,Automatic,FWD
2014 Audi RS 7 4.0T Prestige,Audi,2014,"$46,130","67,036",Silver,Black,Automatic,AWD
2019 BMW X1 sDrive28i,BMW,2019,"$30,909","5,658",Gray,Black,Automatic,FWD
2016 Audi A7 3.0T Premium Plus,Audi,2016,"$29,800","38,389",Silver,Black,Automatic,AWD
2016 BMW 750 i xDrive,BMW,2016,"$36,995","44,684",Black,White,Automatic,AWD
2004 Honda Element LX,Honda,2004,"$7,900","151,549",Orange,Black,Automatic,4x4/4-wheel drive
2020 Audi Q3 2.0T Premium Plus,Audi,2020,"$41,475",600,White,Gray,Automatic,AWD
2016 Lexus RC 200t Base,Lexus,2016,"$22,390","80,120",Orange,Black,Automatic,RWD
2019 Jaguar F-PACE 30t Prestige,Jaguar,2019,"$32,588","28,200",White,Black,Automatic,AWD
2016 Kia Soul EV +,Kia,2016,"$10,799","29,028",Black,Gray,Automatic,FWD
2017 Audi A6 2.0T Premium,Audi,2017,"$25,894","19,671",Other,Black,Automatic,FWD
2017 Nissan Murano Platinum,Nissan,2017,"$21,800","30,788",White,Gray,CVT,AWD
2017 BMW 430 Gran Coupe i,BMW,2017,"$21,900","45,731",Gray,Black,Automatic,RWD
2015 MINI Countryman Cooper S,MINI,2015,"$12,998","72,702",Brown,Black,Automatic,FWD
2006 Hummer H2,Hummer,2006,"$18,998","112,921",Gray,Gray,Automatic,4x4/4-wheel drive
2017 BMW X5 eDrive xDrive40e,BMW,2017,"$33,900","48,942",Gray,Black,Automatic,AWD
2017 BMW 530 i,BMW,2017,"$32,900","17,882",Gray,Black,Automatic,RWD
2016 Volvo V60 T6 Polestar,Volvo,2016,"$43,494","23,611",Blue,Black,Automatic,AWD
2017 Nissan Sentra SR,Nissan,2017,"$10,898","71,154",Silver,Gray,CVT,FWD
2017 Hyundai Santa Fe SE,Hyundai,2017,"$20,990","21,551",Blue,Beige,Automatic,FWD
2017 Genesis G80 3.8,Genesis,2017,"$25,998","33,608",Silver,Gray,Automatic,RWD
2012 INFINITI M37 Base,INFINITI,2012,"$18,888","42,326",Silver,Black,Automatic,RWD
2017 Chevrolet Traverse 1LT,Chevrolet,2017,"$18,720","51,715",Silver,Black,Automatic,AWD
2015 Audi RS 7 Prestige,Audi,2015,"$52,520","37,130",Black,Other,Automatic,AWD
2015 BMW 228 i,BMW,2015,"$15,900","40,075",Black,Black,Automatic,RWD
2018 Dodge Grand Caravan SXT,Dodge,2018,"$15,480","33,845",Silver,Black,Automatic,FWD
2016 Chevrolet Silverado 3500 LTZ,Chevrolet,2016,"$43,800","54,235",Brown,Black,Automatic,4x4/4-wheel drive
2017 Mazda MX-5 Miata RF Grand Touring,Mazda,2017,"$23,788","13,860",Black,Black,Manual,RWD
2017 Jaguar F-PACE 35t Prestige,Jaguar,2017,"$25,999","53,930",Black,Black,Automatic,AWD
2017 Nissan Pathfinder SV,Nissan,2017,"$15,999","50,203",Black,Black,CVT,4x4/4-wheel drive
2017 Audi S3 2.0T Premium Plus,Audi,2017,"$23,999","49,443",Blue,Black,Automatic,AWD
2019 Cadillac XTS Luxury,Cadillac,2019,"$23,999","22,135",Black,Black,Automatic,FWD
2019 Chrysler Pacifica Limited,Chrysler,2019,"$28,994","35,583",Black,Black,Automatic,FWD
2017 Ford Fusion Sport,Ford,2017,"$19,494","22,906",Gray,Gray,Automatic,AWD
2008 Toyota Sienna LE,Toyota,2008,"$7,800","81,600",Green,Gray,Automatic,FWD
2019 Ford Transit-150 Base,Ford,2019,"$32,600","5,000",White,Gray,Automatic,RWD
2014 Nissan Altima 2.5 S,Nissan,2014,"$8,750","57,068",Brown,Beige,CVT,FWD
2012 Toyota Prius c Three,Toyota,2012,"$8,900","97,945",Silver,Gray,CVT,FWD
2016 Audi S3 2.0T Premium Plus,Audi,2016,"$23,950","35,100",Silver,Black,Automatic,AWD
2019 Chrysler 300 S,Chrysler,2019,"$19,599","31,648",White,Black,Automatic,RWD
2019 Dodge Grand Caravan GT,Dodge,2019,"$17,799","35,917",Black,Black,Automatic,FWD
2019 Dodge Grand Caravan R/T,Dodge,2019,"$18,100","25,628",White,Black,Automatic,FWD
2019 Hyundai Elantra SEL,Hyundai,2019,"$11,800","33,078",Gray,Black,Automatic,FWD
2010 Honda Insight EX,Honda,2010,"$6,950","94,487",Gray,Gray,CVT,FWD
2016 BMW 535 i,BMW,2016,"$25,500","36,788",White,Black,Automatic,RWD
2016 Volkswagen Golf TSI S 4-Door,Volkswagen,2016,"$12,500","18,923",Gray,Black,Manual,FWD
2019 Nissan Altima 2.5 SL,Nissan,2019,"$17,800","35,268",Gray,Gray,CVT,FWD
2015 MINI Countryman Cooper S,MINI,2015,"$11,988","64,034",White,Black,Other / Unknown,FWD
2016 Dodge Grand Caravan R/T,Dodge,2016,"$12,000","58,215",Silver,Black,Automatic,FWD
2019 Ford Edge Titanium,Ford,2019,"$22,995","27,589",Black,Black,Automatic,FWD
2018 Lexus RX 350L Premium,Lexus,2018,"$35,800","41,524",Black,Black,Automatic,FWD
2019 Lexus NX 300,Lexus,2019,"$34,800","7,018",Silver,Black,Automatic,AWD
2017 Jaguar F-PACE 35t Prestige,Jaguar,2017,"$30,988","43,446",Blue,Other,Automatic,AWD
2016 Acura ILX Premium Package,Acura,2016,"$16,995","47,058",Black,Black,Automatic,FWD
2019 Nissan Sentra SV,Nissan,2019,"$14,995","36,942",Silver,Gray,CVT,FWD
2017 Chrysler Pacifica Limited,Chrysler,2017,"$26,995","39,097",Silver,Black,Automatic,FWD
2007 GMC Yukon Denali,GMC,2007,"$11,999","123,425",Black,Black,Automatic,AWD
2019 Dodge Journey SE,Dodge,2019,"$29,995",792,Black,Black,Automatic,FWD
2011 GMC Terrain SLT-2,GMC,2011,"$12,988","76,077",Silver,Gray,Automatic,AWD
2020 BMW 430 Gran Coupe i,BMW,2020,"$42,888","5,011",Blue,Beige,Automatic,RWD
2016 Porsche Cayenne E-Hybrid S,Porsche,2016,"$38,998","23,207",Silver,Black,Automatic,AWD
2018 BMW X2 sDrive28i,BMW,2018,"$24,988","19,453",Silver,Black,Automatic,FWD
2016 Porsche Cayenne E-Hybrid S,Porsche,2016,"$35,998","50,734",White,Black,Automatic,AWD
2011 BMW X5 M,BMW,2011,"$25,900","87,404",Black,Black,Automatic,AWD
2019 Lexus UX 250h,Lexus,2019,"$29,399","6,307",Silver,Black,CVT,AWD
2015 Lexus CT 200h Base,Lexus,2015,"$15,599","41,353",Gray,Black,CVT,FWD
2017 Lexus LX 570 Base,Lexus,2017,"$55,988","58,965",Gray,Beige,Automatic,4x4/4-wheel drive
2019 Audi A6 3.0T Premium Plus,Audi,2019,"$43,894","1,772",Gray,Black,Automatic,AWD
2010 Jaguar XK R,Jaguar,2010,"$23,999","71,729",Gray,Other,Automatic,RWD
2018 Kia Rio S,Kia,2018,"$12,900","27,718",Silver,Black,Automatic,FWD
2018 Ford EcoSport SES,Ford,2018,"$18,590","4,201",Gray,Black,Automatic,4x4/4-wheel drive
2013 FIAT 500 Abarth,FIAT,2013,"$9,500","28,297",Gray,Black,Manual,FWD
2019 Subaru Ascent Premium 8-Passenger,Subaru,2019,"$32,000","11,419",Black,Black,CVT,AWD
2019 Hyundai Ioniq Plug-In Hybrid Base,Hyundai,2019,"$20,000","8,129",White,Beige,Automatic,FWD
2019 Nissan Maxima 3.5 SV,Nissan,2019,"$22,499","25,406",Silver,Gray,CVT,FWD
2017 Ford Transit-350 XLT,Ford,2017,"$23,000","40,418",Black,Gray,Automatic,RWD
2017 Chrysler 200 Limited,Chrysler,2017,"$14,500","34,454",Gray,Black,Automatic,FWD
2019 Volkswagen Atlas 3.6L SE w/Technology,Volkswagen,2019,"$27,995","31,035",Gray,Black,Automatic,FWD
2017 Lexus IS 200t Base,Lexus,2017,"$23,860","30,869",Silver,Black,Automatic,RWD
2018 Hyundai Tucson SEL,Hyundai,2018,"$13,499","35,616",Blue,Black,Automatic,FWD
2016 Nissan Sentra SV,Nissan,2016,"$9,490","72,044",Silver,Gray,CVT,FWD
2014 BMW 435 i,BMW,2014,"$19,745","54,779",Black,Other,Automatic,RWD
2016 Chevrolet Silverado 3500 LT,Chevrolet,2016,"$33,999","49,491",White,Other,Automatic,4x4/4-wheel drive
2019 Volkswagen Atlas 3.6L SE w/Technology,Volkswagen,2019,"$30,988","8,274",Silver,Black,Automatic,AWD
2018 Dodge Grand Caravan GT,Dodge,2018,"$13,183","61,533",Gray,Black,Automatic,FWD
2018 Nissan Sentra SV,Nissan,2018,"$14,995","44,164",Gray,Gray,CVT,FWD
2019 RAM ProMaster 2500 High Roof,RAM,2019,"$29,995","13,674",White,Gray,Automatic,FWD
2017 Volvo XC90 T5 R-Design,Volvo,2017,"$37,995","26,960",White,Black,Automatic,AWD
2011 MINI Cooper Base,MINI,2011,"$5,998","80,282",Green,Black,Automatic,FWD
2017 Ford Transit-150 Base,Ford,2017,"$23,999","41,150",White,Other,Automatic,RWD
2017 Maserati Ghibli Base,Maserati,2017,"$33,594","27,192",White,Black,Automatic,RWD
2017 Maserati Quattroporte S Q4,Maserati,2017,"$45,593","29,346",Silver,Black,Automatic,AWD
2014 Acura MDX 3.5L Technology Package,Acura,2014,"$18,481","59,237",Gray,Gray,Automatic,AWD
2012 BMW 535 i,BMW,2012,"$14,388","68,396",Gray,Black,Automatic,RWD
2015 Ford Flex SEL,Ford,2015,"$19,999","29,925",White,Other,Automatic,FWD
2016 BMW 740 i,BMW,2016,"$29,900","57,500",Gray,Black,Automatic,RWD
2012 Audi S4 3.0 Prestige,Audi,2012,"$19,280","67,667",Black,Black,Automatic,AWD
2019 Audi SQ5 3.0T Premium,Audi,2019,"$51,404","9,101",Gray,Black,Automatic,AWD
2020 Audi Q5 e 55 Premium,Audi,2020,"$59,440",15,Gray,Black,Automatic,AWD
2016 Audi A8 L 3.0T,Audi,2016,"$31,900","31,655",Gray,Black,Automatic,AWD
2008 Saturn Sky Red Line,Saturn,2008,"$9,900","95,000",Black,Black,Automatic,RWD
2016 Audi A6 2.0T Premium Plus,Audi,2016,"$23,490","53,219",Black,Black,Automatic,AWD
