Listing,Make,Year_model,Price,Milage,Exterior_color,Interior_color,Transmission,Drivetrain
2015 Toyota 4Runner,Toyota,2015,"$27,180","75,037",Black,Red,Automatic,4x4/4-wheel drive
2019 INFINITI QX60 Luxe,INFINITI,2019,"$37,650","15,337",Black,Gray,CVT,FWD
2019 Ford Expedition XLT,Ford,2019,"$36,499","33,039",Black,Black,Automatic,RWD
2017 Nissan Armada SL,Nissan,2017,"$30,551","31,345",Gray,Gray,Automatic,RWD
2007 Ford Mustang GT,Ford,2007,"$6,995","145,247",Black,Black,Manual,RWD
2019 Ford Edge SEL,Ford,2019,"$27,870",100,White,Beige,Automatic,FWD
2015 Nissan Juke S,Nissan,2015,"$13,795","82,393",Silver,Other,CVT,FWD
2017 Chevrolet Silverado 3500 High Country,Chevrolet,2017,"$49,850","51,513",White,Other,Automatic,4x4/4-wheel drive
2011 Volvo XC90 3.2,Volvo,2011,"$11,995","69,930",Silver,Black,Automatic,FWD
2015 Buick Enclave Premium,Buick,2015,"$18,884","66,172",Other,Other,Automatic,FWD
2014 Ford Explorer Sport,Ford,2014,"$20,995","47,719",Red,Black,Automatic,4x4/4-wheel drive
2016 Nissan Rogue SV,Nissan,2016,"$11,888","51,687",Red,Beige,CVT,AWD
2017 Toyota Sequoia Platinum,Toyota,2017,"$42,690","61,005",White,Gray,Automatic,4x4/4-wheel drive
2019 Volkswagen Tiguan 2.0T SEL,Volkswagen,2019,"$24,450","19,568",Red,Black,Automatic,FWD
2016 INFINITI Q50 3.0T Premium,INFINITI,2016,"$19,988","35,712",White,Beige,Automatic,RWD
2019 Chevrolet Impala 1LT,Chevrolet,2019,"$16,995","22,640",Black,Black,Automatic,FWD
2018 Hyundai Sonata SEL,Hyundai,2018,"$16,197","26,722",White,Gray,Automatic,FWD
2016 Cadillac SRX Luxury Collection,Cadillac,2016,"$24,988","29,387",White,Black,Automatic,FWD
2015 Kia Optima EX,Kia,2015,"$4,499","64,894",Silver,Gray,Automatic,FWD
2015 GMC Acadia SLE-2,GMC,2015,"$15,588","52,025",Black,Other,Automatic,FWD
2008 Lexus IS 250,Lexus,2008,"$5,298","205,057",White,Black,Automatic,AWD
2018 Nissan Altima 2.5 S,Nissan,2018,"$15,998","20,147",White,Gray,CVT,FWD
2016 GMC Acadia SLT-1,GMC,2016,"$19,488","47,816",Red,Other,Automatic,FWD
2019 Chevrolet Traverse LT Cloth,Chevrolet,2019,"$25,499","21,380",Gray,Black,Automatic,FWD
2019 Chevrolet Equinox 1LT,Chevrolet,2019,"$16,997","16,636",Gray,Gray,Automatic,FWD
2016 Mercedes-Benz CLA 250,Mercedes-Benz,2016,"$19,997","29,812",Black,Black,Automatic,FWD
2019 Acura MDX 3.5L,Acura,2019,"$31,799","16,040",White,Black,Automatic,FWD
2019 Honda Ridgeline RTL-E,Honda,2019,"$34,991","4,708",White,Black,Automatic,AWD
2015 Chrysler 300 Limited,Chrysler,2015,"$17,499","37,236",Black,Gold,Automatic,RWD
2017 Maserati Levante S,Maserati,2017,"$47,300","20,867",Blue,Black,Automatic,AWD
2018 Nissan Maxima 3.5 SL,Nissan,2018,"$15,580","68,625",Black,Gray,CVT,FWD
2017 Audi Q7 3.0T Prestige,Audi,2017,"$39,991","25,932",Black,Brown,Automatic,AWD
2018 Nissan Versa 1.6 SV,Nissan,2018,"$9,400","40,796",Red,Gray,CVT,FWD
2018 Buick Envision Essence,Buick,2018,"$18,499","35,429",Red,Black,Automatic,FWD
2018 BMW X6 sDrive35i,BMW,2018,"$41,991","37,819",Black,White,Automatic,RWD
2017 INFINITI QX80,INFINITI,2017,"$44,999","17,632",Black,Gray,Automatic,RWD
2006 Nissan Pathfinder SE,Nissan,2006,"$5,400","142,250",Gray,Gray,Automatic,RWD
2014 Volkswagen Passat 2.0L TDI DSG SE w/Sunroof,Volkswagen,2014,"$10,900","40,426",Black,Black,Automatic,FWD
2019 Kia Forte LXS,Kia,2019,"$13,888","21,990",Gray,Black,CVT,FWD
2017 GMC Sierra 1500 Denali,GMC,2017,"$39,000","26,857",Black,Black,Automatic,4x4/4-wheel drive
2019 GMC Terrain Denali,GMC,2019,"$27,491","17,434",Black,Black,Automatic,FWD
2019 GMC Yukon XL SLT,GMC,2019,"$39,991","31,396",White,Black,Automatic,RWD
2017 Lexus GX 460 Base,Lexus,2017,"$34,991","32,968",White,Other,Automatic,4x4/4-wheel drive
2013 Audi A7 3.0T Premium Plus quattro,Audi,2013,"$22,950","78,010",White,Gray,Automatic,AWD
2016 Kia Forte LX,Kia,2016,"$6,774","93,858",Black,Black,Manual,FWD
2019 RAM 2500 Power Wagon,RAM,2019,"$44,948","13,490",White,Gray,Automatic,4x4/4-wheel drive
2018 Dodge Grand Caravan GT,Dodge,2018,"$15,948","48,222",Red,Black,Automatic,FWD
2015 GMC Acadia SLE-1,GMC,2015,"$17,948","54,548",Gray,Black,Automatic,FWD
2017 Nissan Titan SV,Nissan,2017,"$26,241","23,585",Gray,Beige,Automatic,RWD
2012 INFINITI G37 Journey,INFINITI,2012,"$16,450","75,913",Black,Black,Automatic,RWD
2019 Ford F-250 XLT,Ford,2019,"$38,998","20,811",Gray,Gray,Automatic,4x4/4-wheel drive
2018 Chevrolet Malibu LT,Chevrolet,2018,"$14,891","43,760",White,Gray,Automatic,FWD
2018 BMW X1 sDrive28i,BMW,2018,"$26,850","10,224",Silver,Black,Automatic,FWD
2015 BMW X1 sDrive28i,BMW,2015,"$11,495","72,389",Brown,Beige,Automatic,RWD
2014 Nissan Versa Note S,Nissan,2014,"$9,990","43,206",White,Black,Manual,FWD
2017 BMW X3 xDrive28i,BMW,2017,"$24,990","23,944",White,Black,Automatic,AWD
2012 MINI Cooper Countryman Base,MINI,2012,"$13,590","47,800",Red,Black,Automatic,FWD
2019 INFINITI QX60 Pure,INFINITI,2019,"$29,990","26,557",Blue,Black,CVT,FWD
2015 Ford Taurus SE,Ford,2015,"$15,295","67,322",White,Other,Automatic,FWD
2015 Hyundai Santa Fe Sport 2.0L Turbo,Hyundai,2015,"$18,590","32,988",White,Gray,Automatic,FWD
2016 Jeep Patriot Latitude,Jeep,2016,"$14,990","26,440",Red,Gray,Automatic,4x4/4-wheel drive
2017 Nissan Rogue SV,Nissan,2017,"$13,991","69,847",Black,Gray,CVT,FWD
2004 Land Rover Discovery SE,Land,2004,"$12,990","103,064",Silver,Black,Automatic,4x4/4-wheel drive
2008 Honda Element EX,Honda,2008,"$12,988","88,885",Silver,Black,Manual,FWD
2017 Nissan Titan XD S,Nissan,2017,"$22,991","32,300",White,Black,Automatic,RWD
2015 Mercedes-Benz GLA 250 4MATIC,Mercedes-Benz,2015,"$17,491","55,739",Black,Black,Automatic,AWD
2017 Jeep Renegade Latitude,Jeep,2017,"$11,999","66,593",Silver,Black,Automatic,FWD
2016 BMW 340 i,BMW,2016,"$23,970","38,351",Black,Black,Automatic,RWD
2019 Hyundai Santa Fe SE 2.4,Hyundai,2019,"$19,000","20,399",White,Black,Automatic,FWD
2010 Cadillac SRX Luxury Collection,Cadillac,2010,"$8,495","119,862",Silver,Other,Automatic,AWD
2019 Ford F-150 Lariat,Ford,2019,"$34,991","26,588",Silver,Other,Automatic,4x4/4-wheel drive
2018 Nissan Titan SV,Nissan,2018,"$24,595","35,652",Blue,Black,Automatic,4x4/4-wheel drive
2018 Chevrolet Equinox 1LT,Chevrolet,2018,"$14,995","42,078",Black,Black,Automatic,AWD
2016 GMC Canyon SLT,GMC,2016,"$25,994","48,565",Black,Black,Automatic,4x4/4-wheel drive
2018 Nissan Murano SV,Nissan,2018,"$16,590","39,576",Silver,Gray,CVT,FWD
2010 Ford Edge SE,Ford,2010,"$5,299","131,500",Silver,Black,Automatic,FWD
2012 GMC Acadia SLE,GMC,2012,"$8,800","107,267",White,Black,Automatic,FWD
2017 Lincoln MKC Premiere,Lincoln,2017,"$17,691","28,098",Gray,Black,Automatic,FWD
2017 Chevrolet Silverado 2500 LTZ,Chevrolet,2017,"$31,414","83,173",White,Black,Automatic,4x4/4-wheel drive
2020 Nissan Pathfinder SV,Nissan,2020,"$26,329","11,099",Blue,Gray,CVT,FWD
2019 Kia Sportage LX,Kia,2019,"$14,149","24,104",White,Black,Automatic,FWD
2019 Chevrolet Equinox LS,Chevrolet,2019,"$18,991","7,206",Black,Gray,Automatic,FWD
2018 Mercedes-Benz GLC 300 Base,Mercedes-Benz,2018,"$27,471","47,755",White,Other,Automatic,RWD
2017 Toyota RAV4 Hybrid XLE,Toyota,2017,"$19,591","49,835",Black,Gray,CVT,AWD
2019 Ford Fiesta SE,Ford,2019,"$10,591","26,976",Silver,Black,Automatic,FWD
2018 Toyota Camry LE,Toyota,2018,"$16,494","46,447",Other,Other,Automatic,FWD
2010 BMW 650 i,BMW,2010,"$14,992","69,611",Black,Black,Automatic,RWD
2018 Volvo XC90 T6 Momentum,Volvo,2018,"$33,938","45,728",Black,Gray,Automatic,AWD
2019 Cadillac XTS Luxury,Cadillac,2019,"$29,987","18,554",White,Gray,Automatic,AWD
2017 Audi SQ5 3.0T Prestige,Audi,2017,"$37,771","36,243",Black,Black,Automatic,AWD
2019 Hyundai Santa Fe Ultimate 2.0T,Hyundai,2019,"$27,998","32,687",White,Black,Automatic,FWD
2019 Nissan Altima 2.5 SL,Nissan,2019,"$21,998","20,378",Gray,Other,CVT,FWD
2018 Honda Accord Sport 2.0T,Honda,2018,"$21,999","17,867",Silver,Black,Automatic,FWD
2007 Volkswagen Passat 2.0T,Volkswagen,2007,"$3,086","130,135",Black,Beige,Automatic,FWD
2006 Honda Civic Hybrid,Honda,2006,"$5,250","225,000",Brown,Beige,Automatic,AWD
2016 Mercedes-Benz GLE 400 4MATIC,Mercedes-Benz,2016,"$31,993","65,795",Black,Other,Automatic,AWD
2017 Hyundai Santa Fe SE,Hyundai,2017,"$14,995","50,962",Red,Beige,Automatic,FWD
2018 Nissan Rogue SL,Nissan,2018,"$19,668","27,210",Orange,Beige,CVT,FWD
2001 Bentley Arnage Red Label,Bentley,2001,"$59,980","30,200",Blue,Blue,Automatic,RWD
2016 Nissan Pathfinder Platinum,Nissan,2016,"$20,983","43,949",Black,Beige,CVT,4x4/4-wheel drive
2019 Chrysler 300 S,Chrysler,2019,"$20,295","32,399",Black,Black,Automatic,RWD
2019 Dodge Grand Caravan GT,Dodge,2019,"$15,995","43,760",Red,Black,Automatic,FWD
2019 Chrysler Pacifica Touring-L,Chrysler,2019,"$20,895","42,229",Red,Black,Automatic,FWD
2018 Toyota RAV4 LE,Toyota,2018,"$15,995","39,117",White,Black,Automatic,FWD
2014 Mercedes-Benz CLS 550,Mercedes-Benz,2014,"$20,995","80,451",Blue,Beige,Automatic,RWD
2008 Honda Odyssey Touring,Honda,2008,"$5,900","162,434",Black,Black,Automatic,FWD
2018 Cadillac XTS Luxury,Cadillac,2018,"$26,988","34,995",Black,Gray,Automatic,FWD
2019 Chrysler Pacifica Touring-L,Chrysler,2019,"$19,495","46,155",Black,Black,Automatic,FWD
2018 Ford Explorer XLT,Ford,2018,"$22,890","45,886",White,Black,Automatic,4x4/4-wheel drive
2013 Acura ILX 2.0L Technology,Acura,2013,"$11,435","86,207",Other,Other,Automatic,FWD
2013 Audi Q5 3.0T Premium Plus,Audi,2013,"$14,500","65,054",Black,Black,Automatic,AWD
2017 Ford Expedition Platinum,Ford,2017,"$35,101","24,202",Gold,Black,Automatic,RWD
2016 Hyundai Santa Fe Sport 2.4L,Hyundai,2016,"$11,462","80,119",Silver,Gray,Automatic,FWD
2020 Chevrolet Malibu LT,Chevrolet,2020,"$19,999","16,671",Silver,Black,CVT,FWD
2013 Nissan Rogue S,Nissan,2013,"$8,997","77,350",Silver,Black,CVT,FWD
2016 Honda Civic EX-T,Honda,2016,"$13,798","56,233",Black,Black,CVT,FWD
2018 Chevrolet Traverse LT Leather,Chevrolet,2018,"$22,495","54,041",Gray,Other,Automatic,FWD
2015 Nissan Leaf S,Nissan,2015,"$7,995","45,762",Red,Other,Automatic,FWD
2014 Toyota Avalon,Toyota,2014,"$11,500","88,996",Gold,Other,Automatic,FWD
2017 GMC Terrain SLE-1,GMC,2017,"$12,495","44,469",Blue,Other,Automatic,FWD
2017 Nissan Pathfinder Platinum,Nissan,2017,"$21,985","43,091",Blue,Gray,CVT,FWD
2017 Nissan Rogue SV,Nissan,2017,"$15,492","28,597",White,Beige,CVT,FWD
2015 Jeep Compass Sport,Jeep,2015,"$10,494","67,289",Red,Gray,Automatic,4x4/4-wheel drive
2019 Nissan Murano Platinum,Nissan,2019,"$31,859","5,000",Silver,Gray,CVT,FWD
2016 Cadillac SRX Luxury Collection,Cadillac,2016,"$19,995","59,782",Black,Black,Automatic,FWD
2018 GMC Canyon SLE,GMC,2018,"$20,199","26,209",Black,Black,Automatic,RWD
2010 Mazda CX-9 Grand Touring,Mazda,2010,"$6,999","134,775",Black,Beige,Automatic,FWD
2015 INFINITI QX80 Base,INFINITI,2015,"$34,999","25,998",Black,Beige,Automatic,4x4/4-wheel drive
2016 Hyundai Accent SE,Hyundai,2016,"$6,998","73,952",Gray,Gray,Automatic,FWD
2007 Chevrolet Tahoe LT,Chevrolet,2007,"$15,998","58,862",Black,Gray,Automatic,RWD
2015 Chevrolet Cruze LTZ,Chevrolet,2015,"$11,517","69,205",Black,Brown,Automatic,FWD
2016 Scion iA Base,Scion,2016,"$11,997","31,823",Gray,Blue,Automatic,FWD
2015 Ford Flex SEL,Ford,2015,"$16,494","69,085",White,Black,Automatic,AWD
2017 Mercedes-Benz AMG C 43 Base 4MATIC,Mercedes-Benz,2017,"$40,991","30,362",Black,Black,Automatic,AWD
2020 Toyota Corolla SE,Toyota,2020,"$17,483","20,194",Blue,Other,CVT,FWD
2018 Porsche Cayenne Platinum Edition,Porsche,2018,"$47,950","33,053",Black,Black,Automatic,AWD
2017 Chevrolet Express 2500 Work Van,Chevrolet,2017,"$16,400","56,460",White,Beige,Automatic,RWD
2017 BMW 540 i xDrive,BMW,2017,"$35,981","49,261",Blue,Black,Automatic,AWD
2014 Audi Q5 2.0T Premium Plus,Audi,2014,"$18,999","48,009",White,Beige,Automatic,AWD
2018 Toyota C-HR XLE,Toyota,2018,"$16,887","19,249",White,Gray,CVT,FWD
2018 Dodge Journey SE,Dodge,2018,"$15,991","26,601",Silver,Black,Automatic,FWD
2019 Lexus RX 350L Luxury,Lexus,2019,"$44,491","20,654",Silver,Other,Automatic,FWD
2016 Lexus IS 350 Base,Lexus,2016,"$24,994","53,284",Gray,Red,Automatic,RWD
2018 Honda CR-V EX-L,Honda,2018,"$19,945","29,456",Gray,Gray,CVT,FWD
2008 Nissan Maxima SL,Nissan,2008,"$4,950","101,255",Red,Beige,CVT,FWD
2017 Ford F-250 XLT,Ford,2017,"$37,895","58,965",Brown,Beige,Automatic,4x4/4-wheel drive
2017 Dodge Journey Crossroad,Dodge,2017,"$14,883","50,447",Silver,Other,Automatic,FWD
2017 Buick Encore Sport Touring,Buick,2017,"$16,982","31,265",Red,Other,Automatic,FWD
2007 Chevrolet Avalanche 1500,Chevrolet,2007,"$9,995","168,248",Black,Other,Automatic,4x4/4-wheel drive
2017 Nissan Altima 2.5 SR,Nissan,2017,"$15,988","35,422",White,Gray,CVT,FWD
2019 Ford Flex Limited,Ford,2019,"$22,991","34,485",Black,Black,Automatic,FWD
2019 Volvo S60 T6 Momentum,Volvo,2019,"$28,993","3,878",Blue,Other,Automatic,AWD
2017 Lexus LX 570 Base,Lexus,2017,"$54,991","54,652",White,Black,Automatic,4x4/4-wheel drive
2013 Porsche Cayenne S,Porsche,2013,"$20,995","87,381",Black,Black,Automatic,AWD
2018 Honda Odyssey EX-L,Honda,2018,"$27,995","26,570",Red,Gray,Automatic,FWD
2018 Kia Soul Base,Kia,2018,"$12,900","14,118",Silver,Black,Automatic,FWD
2005 Land Rover Range Rover HSE,Land,2005,"$4,999","147,000",Black,Black,Automatic,4x4/4-wheel drive
2017 Chevrolet Suburban LT,Chevrolet,2017,"$29,965","85,175",Gray,Black,Automatic,RWD
2017 Ford F-250 XLT,Ford,2017,"$32,652","46,229",Black,Beige,Automatic,4x4/4-wheel drive
2019 Nissan Pathfinder SL,Nissan,2019,"$24,990","29,521",Silver,Black,CVT,FWD
2018 Volvo V60 T5 Dynamic,Volvo,2018,"$22,990","47,724",Gray,Beige,Automatic,FWD
2011 Porsche Cayman Base,Porsche,2011,"$29,990","50,139",Brown,Beige,Automatic,RWD
2018 Mazda Mazda6 Touring,Mazda,2018,"$21,590","18,764",Red,Black,Automatic,FWD
2012 INFINITI EX35 Journey,INFINITI,2012,"$16,990","63,137",Black,Black,Automatic,RWD
2018 Nissan Sentra SV,Nissan,2018,"$14,990","12,843",Silver,Black,CVT,FWD
2017 Hyundai Santa Fe SE,Hyundai,2017,"$20,990","21,551",Blue,Beige,Automatic,FWD
2016 BMW 750 i xDrive,BMW,2016,"$35,590","40,444",Brown,Beige,Automatic,AWD
2017 Ford Transit-150 Base,Ford,2017,"$20,990","81,837",White,Gray,Automatic,RWD
2016 Lincoln MKZ Base,Lincoln,2016,"$15,850","61,000",Silver,Black,Automatic,AWD
2014 Nissan Murano SL,Nissan,2014,"$11,491","76,908",Black,Black,CVT,FWD
2015 GMC Sierra 1500 Base,GMC,2015,"$18,991","45,414",Black,Gray,Automatic,RWD
2019 Subaru Outback 2.5i Limited,Subaru,2019,"$23,981","25,495",Blue,Gray,CVT,AWD
2017 Mercedes-Benz C 300,Mercedes-Benz,2017,"$22,995","31,477",Other,Other,Automatic,RWD
2016 Audi TT 2.0T,Audi,2016,"$24,995","51,872",Other,Other,Automatic,AWD
2018 Mazda CX-5 Touring,Mazda,2018,"$19,981","14,674",Gray,Black,Automatic,FWD
2017 Mercedes-Benz CLA 250 Base,Mercedes-Benz,2017,"$20,995","44,706",Other,Other,Automatic,FWD
2018 Honda Civic EX,Honda,2018,"$15,995","14,998",Black,Black,CVT,FWD
2017 Mercedes-Benz AMG GLC 43 Base 4MATIC,Mercedes-Benz,2017,"$38,599","30,483",Gray,Black,Automatic,AWD
2019 BMW 530e iPerformance,BMW,2019,"$43,981","12,758",White,Black,Automatic,RWD
2014 Hyundai Santa Fe Sport 2.4L,Hyundai,2014,"$7,552","149,135",Silver,Gray,Automatic,FWD
2019 Honda Civic EX-L,Honda,2019,"$19,642","19,388",Black,Other,CVT,FWD
2018 Kia Optima S,Kia,2018,"$11,894","45,048",Gray,Other,Automatic,FWD
2019 Chevrolet Malibu LT,Chevrolet,2019,"$14,495","27,293",Gray,Gray,CVT,FWD
2011 Kia Sportage EX,Kia,2011,"$10,388","78,959",Blue,Gray,Automatic,FWD
2017 BMW X1 xDrive 28i,BMW,2017,"$22,060","33,252",White,Black,Automatic,AWD
2019 Chevrolet Sonic Premier,Chevrolet,2019,"$12,295","29,719",Silver,Black,Automatic,FWD
2019 Dodge Grand Caravan GT,Dodge,2019,"$16,295","39,858",White,Black,Automatic,FWD
2018 Chevrolet Suburban LT,Chevrolet,2018,"$35,990","38,386",Silver,Black,Automatic,4x4/4-wheel drive
2015 Ford Explorer Sport,Ford,2015,"$19,991","61,188",Other,Other,Automatic,4x4/4-wheel drive
2019 Toyota Camry LE,Toyota,2019,"$17,991","35,101",White,Black,Automatic,FWD
2019 RAM ProMaster 1500 Low Roof,RAM,2019,"$18,854","46,382",White,Black,Automatic,FWD
2016 Nissan Rogue SV,Nissan,2016,"$13,689","33,062",White,Beige,CVT,FWD
2014 BMW 528 i,BMW,2014,"$12,991","89,351",Other,Other,Automatic,RWD
2020 Nissan Pathfinder SV,Nissan,2020,"$26,250","11,477",White,Gray,CVT,FWD
2015 BMW 528 i,BMW,2015,"$19,888","59,019",Blue,Other,Automatic,RWD
2017 Nissan Rogue SV,Nissan,2017,"$14,989","39,308",Gray,Gray,CVT,AWD
2012 Audi A4 2.0T Premium quattro,Audi,2012,"$8,491","106,576",Other,Other,Automatic,AWD
2019 Kia Sorento L,Kia,2019,"$18,993","7,353",Black,Black,Automatic,FWD
2017 Toyota Avalon,Toyota,2017,"$22,464","30,382",Silver,Gray,Automatic,FWD
2017 Chevrolet Tahoe LT,Chevrolet,2017,"$35,250","27,530",White,Black,Automatic,RWD
2019 INFINITI QX80 Luxe,INFINITI,2019,"$40,771","37,701",Black,Other,Automatic,AWD
2019 Chevrolet Equinox 1LT,Chevrolet,2019,"$16,870","38,652",Gray,Gray,Automatic,FWD
2018 Ford F-150 XLT,Ford,2018,"$29,470","53,200",Blue,Gray,Automatic,4x4/4-wheel drive
2012 Nissan Cube 1.8 SL,Nissan,2012,"$6,995","112,376",Gray,Black,CVT,FWD
2007 Suzuki SX4 Base,Suzuki,2007,"$2,995","112,891",Silver,Black,Automatic,AWD
2009 Ford E150 Cargo,Ford,2009,"$6,995","166,648",White,Gray,Automatic,RWD
2017 Nissan Sentra S,Nissan,2017,"$13,595","72,569",White,Other,CVT,FWD
2012 Chrysler 200 Touring,Chrysler,2012,"$6,991","85,226",Purple,Black,Automatic,FWD
2018 GMC Canyon 2WD,GMC,2018,"$20,491","18,524",Black,Black,Automatic,RWD
2014 MINI Countryman Cooper S,MINI,2014,"$13,550","42,836",Blue,White,Automatic,FWD
2019 Ford Expedition Limited,Ford,2019,"$39,995","45,432",White,Black,Automatic,RWD
2019 Ford F-150 XLT,Ford,2019,"$24,792","24,770",Green,Gray,Automatic,RWD
2018 Ford F-250 XLT,Ford,2018,"$34,991","40,811",Blue,Gray,Automatic,4x4/4-wheel drive
2004 Volkswagen Jetta GLS 2.0L,Volkswagen,2004,"$5,980","64,851",White,Beige,Automatic,FWD
2019 Chrysler Pacifica Touring-L,Chrysler,2019,"$19,995","44,230",Red,Black,Automatic,FWD
2015 Hyundai Sonata SE,Hyundai,2015,"$9,988","101,823",White,Gray,Automatic,FWD
2019 Chevrolet Malibu LT,Chevrolet,2019,"$14,495","43,157",Black,Black,CVT,FWD
2018 Nissan Sentra S,Nissan,2018,"$10,995","35,264",Black,Black,CVT,FWD
2016 Kia Forte LX,Kia,2016,"$6,735","84,797",Black,Other,Automatic,FWD
2019 Chrysler 300 S,Chrysler,2019,"$19,495","31,895",Black,Black,Automatic,RWD
2018 BMW X3 M40i,BMW,2018,"$38,995","14,297",Other,Other,Automatic,AWD
2014 Lexus IS 250 Base,Lexus,2014,"$17,995","52,796",Black,Black,Automatic,RWD
2019 Toyota Camry Hybrid SE,Toyota,2019,"$25,500","17,281",Black,Black,CVT,FWD
2018 Porsche Macan Base,Porsche,2018,"$37,991","24,588",Silver,Black,Automatic,AWD
2017 Hyundai Santa Fe SE Ultimate,Hyundai,2017,"$25,888","24,411",Gray,Gray,Automatic,FWD
2019 Lexus RX 450hL 450HL,Lexus,2019,"$46,991","4,000",White,Brown,CVT,AWD
2015 Nissan Pathfinder Platinum,Nissan,2015,"$18,988","32,049",Gray,Gray,CVT,FWD
2019 Buick Envision Essence,Buick,2019,"$21,988","25,423",Brown,Other,Automatic,FWD
2014 Nissan Pathfinder SL,Nissan,2014,"$12,979","65,876",Black,Beige,CVT,FWD
2014 Nissan Armada SL,Nissan,2014,"$19,888","71,278",White,Other,Automatic,RWD
2020 Nissan Versa S,Nissan,2020,"$13,998","6,878",Blue,Gray,CVT,FWD
2016 Chevrolet Impala LT,Chevrolet,2016,"$11,995","87,118",White,Black,Automatic,FWD
2016 Chevrolet Cruze LT Automatic,Chevrolet,2016,"$9,495","48,821",Blue,Other,Automatic,FWD
2013 RAM 3500 Laramie,RAM,2013,"$41,998","82,872",White,Black,Automatic,4x4/4-wheel drive
2013 BMW 528 i xDrive,BMW,2013,"$11,495","74,598",White,Other,Automatic,AWD
2011 Hyundai Genesis 4.6,Hyundai,2011,"$9,195","89,131",White,Beige,Automatic,RWD
2015 Ford F-150 XLT,Ford,2015,"$24,999","47,883",White,Gray,Automatic,RWD
2019 Hyundai Elantra Value Edition,Hyundai,2019,"$15,082","19,667",Black,Black,Automatic,FWD
2014 Porsche Cayman Base,Porsche,2014,"$34,999","29,998",Black,Orange,Automatic,RWD
2016 Mercedes-Benz AMG CLA AMG CLA 45 4MATIC,Mercedes-Benz,2016,"$31,994","24,696",Black,Black,Automatic,AWD
2013 Lexus GX 460 Premium,Lexus,2013,"$24,995","67,437",White,Beige,Automatic,4x4/4-wheel drive
2019 INFINITI Q50 3.0t LUXE,INFINITI,2019,"$28,999","10,381",Silver,Gray,Automatic,RWD
2007 Toyota Sienna CE,Toyota,2007,"$3,499","131,321",Green,Gray,Automatic,FWD
2020 MINI Countryman Cooper S,MINI,2020,"$25,888","9,466",White,Gray,Automatic,FWD
2018 Mazda Mazda3 Grand Touring,Mazda,2018,"$18,888","18,725",Gray,Black,Manual,FWD
2014 Nissan Murano S,Nissan,2014,"$8,308","98,148",Black,Black,CVT,FWD
2019 Ford F-250 XLT,Ford,2019,"$37,888","33,440",White,Gray,Automatic,4x4/4-wheel drive
2019 Hyundai Elantra SEL,Hyundai,2019,"$12,987","41,532",Gray,Black,Automatic,FWD
2014 BMW 528 i,BMW,2014,"$13,888","65,854",Beige,Gray,Automatic,RWD
2019 GMC Yukon XL SLT,GMC,2019,"$45,491","26,521",Gray,Black,Automatic,4x4/4-wheel drive
2017 Buick Encore Preferred,Buick,2017,"$14,481","33,471",Red,Black,Automatic,FWD
2016 BMW X1 xDrive 28i,BMW,2016,"$22,650","30,400",Gray,Black,Automatic,AWD
2018 Volkswagen Tiguan 2.0T SE,Volkswagen,2018,"$20,899","13,034",Black,Black,Automatic,FWD
2017 MINI Hardtop Cooper,MINI,2017,"$16,897","12,197",Silver,Black,Automatic,FWD
2018 BMW X5 sDrive35i,BMW,2018,"$37,165","18,014",Silver,Brown,Automatic,RWD
2011 Jeep Grand Cherokee Overland,Jeep,2011,"$13,850","101,885",Black,Black,Automatic,4x4/4-wheel drive
2007 Ford Explorer Eddie Bauer,Ford,2007,"$7,250","94,314",White,Beige,Automatic,RWD
2017 Mercedes-Benz CLA 250 Base,Mercedes-Benz,2017,"$22,990","42,075",White,Black,Automatic,FWD
2017 BMW 750 i xDrive,BMW,2017,"$41,590","41,288",Black,Brown,Automatic,AWD
2017 Hyundai Santa Fe Sport 2.4L,Hyundai,2017,"$16,990","23,190",Black,Beige,Automatic,FWD
2017 Jeep Patriot High Altitude,Jeep,2017,"$16,590","16,062",Red,Black,Automatic,4x4/4-wheel drive
2017 Land Rover Discovery HSE,Land,2017,"$42,900","16,594",Gray,Black,Automatic,4x4/4-wheel drive
2018 Audi Q5 2.0T Premium,Audi,2018,"$29,990","33,946",Red,Beige,Automatic,AWD
2014 BMW 535d Base,BMW,2014,"$14,850","74,000",Black,Black,Automatic,RWD
2015 Mercedes-Benz C 300,Mercedes-Benz,2015,"$18,990","42,700",Gray,Other,Automatic,AWD
2013 Toyota RAV4 XLE,Toyota,2013,"$13,991","51,363",Red,Gray,Automatic,FWD
2017 Ford Escape SE,Ford,2017,"$11,591","77,478",Silver,Other,Automatic,FWD
2015 Lincoln MKX Base,Lincoln,2015,"$17,591","48,966",Black,Black,Automatic,AWD
2019 Chevrolet Suburban LT,Chevrolet,2019,"$33,485","36,411",White,Black,Automatic,RWD
2020 Chevrolet Malibu LT,Chevrolet,2020,"$15,397","15,941",Silver,Black,CVT,FWD
2016 BMW X3 xDrive28i,BMW,2016,"$20,999","46,845",Silver,Gray,Automatic,AWD
2016 Mercedes-Benz GL 450 4MATIC,Mercedes-Benz,2016,"$25,995","67,678",Brown,Other,Automatic,AWD
2017 Audi A8 L 3.0T,Audi,2017,"$34,995","41,877",Black,Black,Automatic,AWD
2016 Mercedes-Benz GLE 350,Mercedes-Benz,2016,"$20,599","68,184",White,Black,Automatic,RWD
2017 BMW X6 sDrive35i,BMW,2017,"$39,995","31,389",Other,Other,Automatic,RWD
