Listing,Make,Year_model,Price,Milage,Exterior_color,Interior_color,Transmission,Drivetrain
2019 Lexus UX 200,Lexus,2019,"$29,649.00","6,722",Black,Black,CVT,FWD
2008 INFINITI M35 Base,INFINITI,2008,"$5,995.00","95,658",Brown,Gray,Automatic,RWD
2018 Volkswagen Atlas 3.6L Launch Edition,Volkswagen,2018,"$22,450.00","20,624",Gray,Black,Automatic,AWD
2017 Volkswagen CC 2.0T Sport,Volkswagen,2017,"$13,750.00","29,509",Black,Black,Automatic,FWD
2015 Hyundai Sonata Limited,Hyundai,2015,"$7,799.00","77,877",Gray,Gray,Automatic,FWD
2018 Mazda Mazda6 Sport,Mazda,2018,"$12,999.00","18,044",Blue,Black,Automatic,FWD
2015 Nissan Rogue SV,Nissan,2015,"$9,999.00","31,730",Red,Black,CVT,AWD
2015 Chevrolet Equinox LS,Chevrolet,2015,"$8,499.00","36,545",Blue,Black,Automatic,FWD
2015 Nissan Murano SV,Nissan,2015,"$13,899.00","37,284",Orange,Black,CVT,AWD
2015 Nissan Altima 2.5 S,Nissan,2015,"$5,899.00","95,682",Gray,Black,CVT,FWD
2009 Scion tC,Scion,2009,"$5,899.00","51,350",Gray,Gray,Automatic,FWD
2017 Honda Civic EX-T,Honda,2017,"$15,495.00","37,500",Blue,Gray,Automatic,FWD
2011 Nissan Xterra Pro-4X,Nissan,2011,"$17,681.00","17,997",Black,Gray,Manual,4x4/4-wheel drive
2017 Cadillac ATS-V Base,Cadillac,2017,"$36,599.00","34,276",Silver,Black,Manual,RWD
2009 Mercury Grand Marquis LS,Mercury,2009,"$9,998.00","34,815",Silver,Gray,Automatic,RWD
2017 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,2017,"$33,800.00","44,789",White,Beige,Automatic,AWD
2013 Ford Taurus SHO,Ford,2013,"$9,995.00","66,939",Red,Black,Automatic,AWD
2015 Acura RLX Technology Package,Acura,2015,"$18,888.00","49,735",Gray,Other,Automatic,FWD
2014 Ford Focus SE,Ford,2014,"$5,995.00","49,532",White,Black,Automatic,FWD
2013 Chrysler 200 Touring,Chrysler,2013,"$5,995.00","49,013",White,Black,Automatic,FWD
2003 Volkswagen New Beetle GLS 1.8T,Volkswagen,2003,"$3,499.00","74,174",Black,Black,Manual,FWD
2002 Mitsubishi Montero Sport LS,Mitsubishi,2002,"$4,700.00","95,837",Black,Gray,Automatic,4x4/4-wheel drive
2003 GMC Sonoma SLS ZR2,GMC,2003,"$9,300.00","45,213",Yellow,Gray,Manual,4x4/4-wheel drive
2005 Volvo V70 2.5T,Volvo,2005,"$3,895.00","118,626",Silver,Gray,Automatic,FWD
2007 Chrysler Crossfire Limited,Chrysler,2007,"$14,488.00","12,014",Other,Gray,Manual,RWD
2015 INFINITI Q60 IPL Base,INFINITI,2015,"$23,900.00","30,041",White,Gray,Automatic,RWD
2017 Audi S6 4.0T Premium Plus,Audi,2017,"$48,997.00","27,487",Blue,Black,Automatic,AWD
2012 Ford Focus SEL,Ford,2012,"$3,995.00","104,100",Red,Black,Automatic,FWD
2015 Chrysler 200 S,Chrysler,2015,"$13,523.00","51,885",Black,Black,Automatic,AWD
2009 Pontiac G8 GT,Pontiac,2009,"$12,473.00","107,489",Red,Black,Automatic,RWD
2016 Lexus IS 300,Lexus,2016,"$20,842.00","7,824",Gray,Gray,Automatic,AWD
2010 Mazda Mazda5 Grand Touring,Mazda,2010,"$5,495.00","114,154",Black,Black,Automatic,FWD
2009 Buick Lucerne CXL,Buick,2009,"$8,490.00","35,460",Beige,Beige,Automatic,FWD
2010 Ford Crown Victoria Police Interceptor,Ford,2010,"$4,500.00","131,810",Gray,Gray,Automatic,RWD
2008 Mercury Grand Marquis LS,Mercury,2008,"$10,000.00","9,574",Black,Black,Automatic,RWD
2006 Cadillac XLR,Cadillac,2006,"$16,000.00","13,010",Red,Beige,Automatic,RWD
2006 Hummer H3,Hummer,2006,"$12,690.00","85,762",Black,Beige,Automatic,4x4/4-wheel drive
2004 Mazda MPV LX,Mazda,2004,"$4,490.00","106,102",Blue,Black,Automatic,FWD
2011 Lincoln MKT Base,Lincoln,2011,"$16,990.00","13,471",Blue,Gray,Automatic,FWD
2017 Nissan Maxima 3.5 S,Nissan,2017,$999.00,"70,091",Gray,Other,CVT,FWD
2016 RAM ProMaster City SLT,RAM,2016,"$9,495.00","95,935",White,Black,Automatic,FWD
2016 Jaguar XF 35t R-Sport,Jaguar,2016,"$18,995.00","53,774",Blue,Black,Automatic,AWD
2017 Nissan NV200 SV,Nissan,2017,"$8,495.00","104,744",White,Gray,CVT,FWD
2019 Volkswagen Atlas 3.6 V6 SE R-Line,Volkswagen,2019,"$24,900.00","26,748",Black,Black,Automatic,AWD
2003 Subaru Baja,Subaru,2003,"$8,350.00","88,370",Black,Gray,Automatic,AWD
2018 Lincoln Navigator Reserve,Lincoln,2018,"$49,900.00","21,185",White,Beige,Automatic,4x4/4-wheel drive
2019 Chevrolet Traverse Premier,Chevrolet,2019,"$29,900.00","14,073",Gray,Black,Automatic,AWD
2018 Lincoln MKZ Reserve,Lincoln,2018,"$20,900.00","18,559",Blue,Beige,Automatic,AWD
2019 GMC Terrain Denali,GMC,2019,"$23,900.00","10,945",Gray,Gray,Automatic,AWD
2007 BMW Z4 M Coupe,BMW,2007,"$36,950.00","42,737",Black,Brown,Manual,RWD
2019 Chevrolet Traverse LT Leather,Chevrolet,2019,"$27,500.00","11,655",Gray,Black,Automatic,AWD
2019 Honda Passport Touring,Honda,2019,"$28,500.00","4,090",Gray,Black,Automatic,AWD
2019 Nissan Titan SL,Nissan,2019,"$30,900.00","1,664",Black,Black,Automatic,4x4/4-wheel drive
2019 Hyundai Sonata Sport,Hyundai,2019,"$18,121.00","7,933",Silver,Gray,Automatic,FWD
2017 Jaguar XJ XJ R-Sport,Jaguar,2017,"$29,900.00","18,726",Black,Black,Automatic,RWD
2017 Buick Enclave Leather,Buick,2017,"$20,500.00","11,680",White,Gray,Automatic,AWD
2015 Jaguar XJ XJL Supercharged,Jaguar,2015,"$24,900.00","62,348",Black,Other,Automatic,RWD
2019 Ford Explorer Platinum,Ford,2019,"$33,900.00","10,408",Gray,Black,Automatic,4x4/4-wheel drive
2018 Chevrolet Suburban Premier,Chevrolet,2018,"$36,900.00","26,007",Black,Black,Automatic,4x4/4-wheel drive
2017 Audi RS 3 2.5T,Audi,2017,"$44,995.00","19,933",Gray,Black,Automatic,AWD
2017 Audi S3 2.0T Premium Plus,Audi,2017,"$24,900.00","44,164",White,Black,Automatic,AWD
2014 Nissan Sentra SV,Nissan,2014,"$5,900.00","74,752",Silver,Black,CVT,FWD
2016 Ford Transit Connect XLT,Ford,2016,"$12,950.00","35,624",Silver,Beige,Automatic,FWD
2004 Nissan Sentra 2.5 S,Nissan,2004,"$2,626.00","97,412",Other,Other,Automatic,FWD
2019 Ford Flex Limited,Ford,2019,"$24,704.00","22,850",Gray,Black,Automatic,AWD
2013 Jaguar XF SC,Jaguar,2013,"$14,643.00","63,552",Black,Other,Automatic,AWD
2012 Mercedes-Benz CL 550 4MATIC,Mercedes-Benz,2012,"$26,531.00","59,710",Black,Black,Automatic,AWD
2015 Jeep Renegade Latitude,Jeep,2015,"$9,995.00","57,734",Green,Beige,Automatic,FWD
2018 Toyota C-HR XLE Premium,Toyota,2018,"$14,995.00","31,348",Black,Black,CVT,FWD
2019 Kia Forte LXS,Kia,2019,"$12,995.00","11,804",Gray,Black,CVT,FWD
2018 Volvo XC90 Hybrid T8 R-Design,Volvo,2018,"$49,995.00","7,503",Silver,Gray,Automatic,AWD
2019 Subaru Ascent Premium 8-Passenger,Subaru,2019,"$26,995.00","3,269",Red,Black,CVT,AWD
2018 Hyundai Sonata SEL+,Hyundai,2018,"$12,995.00","25,699",Gray,Gray,Automatic,FWD
2019 Nissan Altima 2.5 SR,Nissan,2019,"$20,995.00",991,White,Blue,CVT,AWD
2014 Kia Optima SX Turbo,Kia,2014,"$12,995.00","23,170",Black,Black,Automatic,FWD
2019 Volvo XC40 R-DESIGN,Volvo,2019,"$34,995.00","13,439",White,Gray,Automatic,AWD
2019 Volkswagen Jetta GLI 2.0T 35th Anniversary Edition,Volkswagen,2019,"$21,495.00",905,Gray,Black,Manual,FWD
2019 Toyota Avalon Hybrid XSE,Toyota,2019,"$26,995.00","13,068",White,Black,CVT,FWD
2019 Mercedes-Benz A 220,Mercedes-Benz,2019,"$24,995.00","6,302",Silver,Beige,Automatic,FWD
2019 Toyota Highlander Hybrid XLE,Toyota,2019,"$33,995.00","3,050",Green,Gray,CVT,AWD
2018 INFINITI QX80 Base,INFINITI,2018,"$43,995.00","10,523",Black,Gray,Automatic,AWD
2005 Subaru Baja Sport,Subaru,2005,"$9,590.00","81,914",Silver,Gray,Manual,AWD
2015 Kia Optima SX,Kia,2015,"$11,495.00","51,610",Gray,Black,Automatic,FWD
2019 BMW i3 120Ah s w/Range Extender,BMW,2019,"$32,995.00","3,188",Black,Other,Automatic,RWD
2017 Hyundai Tucson Limited,Hyundai,2017,"$16,995.00","13,935",Silver,Black,Automatic,AWD
2018 Hyundai Sonata Sport,Hyundai,2018,"$15,495.00","5,351",White,Gray,Automatic,FWD
2018 Hyundai Sonata Limited,Hyundai,2018,"$15,995.00","10,223",Gray,Gray,Automatic,FWD
2019 Nissan Sentra NISMO,Nissan,2019,"$15,995.00","6,704",Gray,Gray,CVT,FWD
2016 Mercedes-Benz Metris Base,Mercedes-Benz,2016,"$18,995.00","21,935",Gray,Black,Automatic,RWD
2019 Mercedes-Benz CLS 450 Base,Mercedes-Benz,2019,"$51,995.00","8,738",Black,Black,Automatic,RWD
2017 Genesis G90 3.3T Premium,Genesis,2017,"$29,995.00","37,042",Gray,Black,Automatic,RWD
2018 Volkswagen Atlas 3.6L SEL,Volkswagen,2018,"$25,995.00","20,770",Silver,Black,Automatic,AWD
2017 Hyundai Sonata Hybrid Limited,Hyundai,2017,"$15,995.00","34,466",Black,Beige,Automatic,FWD
2014 BMW i3 Base w/Range Extender,BMW,2014,"$12,995.00","42,601",Other,Brown,Automatic,RWD
2017 Hyundai Tucson Limited,Hyundai,2017,"$15,995.00","35,207",White,Beige,Automatic,FWD
2017 Kia Cadenza Premium,Kia,2017,"$16,995.00","10,614",Black,Beige,Automatic,FWD
2016 Hyundai Sonata Hybrid SE,Hyundai,2016,"$11,995.00","33,237",Blue,Beige,Automatic,FWD
2019 Nissan Altima 2.5 SL,Nissan,2019,"$18,495.00","10,472",Gray,Gray,CVT,FWD
2019 INFINITI QX50 Luxe,INFINITI,2019,"$25,495.00","17,140",Gray,Gray,CVT,AWD
2015 Chevrolet Cruze LTZ,Chevrolet,2015,"$10,995.00","97,747",Black,Other,Automatic,FWD
2014 Audi S6 4.0T Prestige quattro,Audi,2014,"$29,595.00","39,945",Black,Black,Automatic,AWD
2015 Kia Sedona LIMITED,Kia,2015,"$16,678.00","44,904",Blue,Red,Automatic,FWD
2016 Jaguar XJ XJ R-Sport,Jaguar,2016,"$29,695.00","34,373",White,Other,Automatic,RWD
2012 Toyota Prius v Five,Toyota,2012,"$13,295.00","27,605",Blue,Gray,CVT,FWD
2018 Nissan Sentra SR,Nissan,2018,"$10,699.00","7,167",Gray,Black,CVT,FWD
2008 Maserati Quattroporte Executive GT,Maserati,2008,"$16,999.00","21,075",Red,Black,Automatic,RWD
2015 Honda Accord EX-L,Honda,2015,"$9,999.00","75,567",Black,Black,CVT,FWD
2007 Hyundai Entourage SE,Hyundai,2007,"$3,699.00","132,040",Blue,Beige,Automatic,FWD
2005 Hyundai XG350 L,Hyundai,2005,"$4,995.00","72,688",Gray,Black,Automatic,FWD
2001 Mercury Grand Marquis GS,Mercury,2001,"$3,998.00","54,932",Silver,Gray,Automatic,RWD
2017 Volvo S90 T5 Momentum,Volvo,2017,"$23,999.00","25,916",Black,Gray,Automatic,FWD
2004 Chrysler Crossfire Base,Chrysler,2004,"$8,999.00","37,867",Red,Gray,Manual,RWD
2001 Toyota Celica GTS,Toyota,2001,"$9,998.00","58,028",Black,Gray,Automatic,FWD
2002 Ford Thunderbird Deluxe,Ford,2002,"$18,499.00","11,236",Black,Red,Automatic,RWD
2019 Acura ILX Base,Acura,2019,"$21,999.00","8,132",Black,Black,Automatic,FWD
2017 Nissan Sentra SR,Nissan,2017,"$14,199.00","7,588",Silver,Gray,CVT,FWD
2015 Honda CR-Z EX,Honda,2015,"$10,295.00","24,792",Black,Black,CVT,FWD
2019 Chevrolet Impala 1LT,Chevrolet,2019,"$14,995.00","14,890",Black,Black,Automatic,FWD
2013 Volkswagen CC 2.0T R-Line,Volkswagen,2013,"$6,995.00","76,483",Silver,Black,Automatic,FWD
2014 BMW 650 Gran Coupe i xDrive,BMW,2014,"$24,995.00","76,606",Black,Red,Automatic,AWD
2001 Chevrolet Tracker LT,Chevrolet,2001,"$4,300.00","72,848",White,Gray,Automatic,4x4/4-wheel drive
2010 Volvo S80 V8,Volvo,2010,"$7,199.00","108,840",Black,Black,Automatic,AWD
2017 Nissan Sentra SR,Nissan,2017,"$8,999.00","23,477",Black,Gray,CVT,FWD
2002 Chevrolet Blazer LS,Chevrolet,2002,"$5,000.00","80,693",Gold,Gray,Automatic,4x4/4-wheel drive
2016 Hyundai Genesis 3.8,Hyundai,2016,"$17,500.00","32,655",White,Black,Automatic,AWD
2006 Honda Ridgeline RTS,Honda,2006,"$6,995.00","88,848",Red,Other,Automatic,4x4/4-wheel drive
2007 Chevrolet TrailBlazer LS,Chevrolet,2007,"$3,495.00","128,537",Gray,Other,Automatic,RWD
2018 Hyundai Tucson SEL,Hyundai,2018,"$15,982.00","28,379",Gray,Gray,Automatic,AWD
2019 Honda Insight Touring,Honda,2019,"$19,982.00","25,601",Black,Black,CVT,FWD
2017 Lexus CT 200h Base,Lexus,2017,"$13,999.00","72,308",White,Beige,CVT,FWD
2011 Buick Lucerne CXL,Buick,2011,"$8,250.00","56,487",Silver,Gray,Automatic,FWD
2018 Volvo S90 T5 Momentum,Volvo,2018,"$24,490.00","13,309",Black,Gray,Automatic,FWD
2019 Hyundai Tucson SE,Hyundai,2019,"$17,899.00","29,504",Black,Black,Automatic,AWD
2003 Hummer H2,Hummer,2003,"$13,995.00","78,638",Orange,Beige,Automatic,4x4/4-wheel drive
2019 Lexus RC F Base,Lexus,2019,"$58,450.00","14,870",Black,Black,Automatic,RWD
2011 Buick Regal CXL Turbo,Buick,2011,"$6,950.00","88,000",Black,Black,Manual,FWD
2012 Volkswagen Routan SE,Volkswagen,2012,"$6,994.00","130,724",Gray,Gray,Automatic,FWD
2015 Chevrolet Impala Limited LS,Chevrolet,2015,"$7,599.00","39,287",Black,Gray,Automatic,FWD
2010 Mercury Mariner Base,Mercury,2010,"$6,995.00","133,897",Gold,Gray,Automatic,4x4/4-wheel drive
2009 Pontiac G8 Base,Pontiac,2009,"$7,990.00","102,911",Black,Black,Automatic,RWD
2015 RAM ProMaster 2500 High Roof,RAM,2015,"$17,542.00","74,864",White,Gray,Automatic,FWD
2017 Dodge Journey SXT,Dodge,2017,"$10,942.00","49,509",Gray,Black,Automatic,AWD
2015 BMW X3 sDrive28i,BMW,2015,"$8,495.00","4,716",Red,Black,Automatic,RWD
2018 Kia Sportage SX Turbo,Kia,2018,"$23,371.00","17,680",White,Black,Automatic,AWD
2017 Volkswagen Jetta 1.4T SE,Volkswagen,2017,"$10,942.00","14,846",Black,Black,Automatic,FWD
2010 Ford Taurus Limited,Ford,2010,"$5,995.00","151,233",White,Other,Automatic,FWD
2018 Toyota Prius Prime Premium,Toyota,2018,"$18,900.00","11,200",Silver,White,CVT,FWD
2007 Chrysler Aspen Limited,Chrysler,2007,"$9,490.00","59,642",Beige,Beige,Automatic,RWD
2012 Hyundai Sonata Hybrid,Hyundai,2012,"$4,995.00","141,484",Silver,Gray,Automatic,FWD
2018 Nissan Sentra Carrera S,Nissan,2018,$999.00,"42,283",Gray,Other,CVT,FWD
2015 Jeep Cherokee Latitude,Jeep,2015,$999.00,"120,324",Black,Other,Automatic,4x4/4-wheel drive
2017 Volvo XC60 T6 Inscription,Volvo,2017,"$22,500.00","12,352",Beige,Beige,Automatic,AWD
2018 Honda Pilot EX-L,Honda,2018,"$23,900.00","9,893",Black,Gray,Automatic,AWD
2019 Honda Passport EX-L,Honda,2019,"$26,900.00","6,632",Black,Gray,Automatic,AWD
2020 Nissan Murano Platinum,Nissan,2020,"$28,900.00","1,807",Blue,Gray,CVT,AWD
2009 BMW 128 i,BMW,2009,"$8,655.00","61,743",White,Black,Automatic,RWD
2017 Ford Expedition Limited,Ford,2017,"$25,900.00","21,840",Silver,Black,Automatic,RWD
2015 Jeep Patriot Limited,Jeep,2015,"$13,078.00","64,473",Black,Gray,Automatic,4x4/4-wheel drive
2017 Acura MDX 3.5L w/Technology Package,Acura,2017,"$24,900.00","27,371",Silver,Black,Automatic,AWD
2008 Chrysler Sebring Touring,Chrysler,2008,"$5,900.00","80,391",Red,Other,Automatic,FWD
2019 Honda Ridgeline RTL-E,Honda,2019,"$27,900.00","9,376",Silver,Gray,Automatic,AWD
2019 Lincoln Continental Reserve,Lincoln,2019,"$32,900.00","4,858",Blue,Beige,Automatic,AWD
2013 Subaru BRZ Limited,Subaru,2013,"$12,495.00","83,642",White,Black,Manual,RWD
2012 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2012,"$13,995.00","78,645",Blue,Beige,Automatic,AWD
2018 Honda Civic LX,Honda,2018,"$9,900.00","64,359",Silver,Black,CVT,FWD
2019 Chrysler 300 S,Chrysler,2019,"$18,900.00","35,133",Blue,Other,Automatic,RWD
2017 Mitsubishi Lancer ES,Mitsubishi,2017,"$11,685.00","21,895",Black,Black,CVT,FWD
2019 INFINITI QX80 Limited,INFINITI,2019,"$42,998.00","14,491",Black,Other,Automatic,AWD
2016 BMW X5 eDrive xDrive40e,BMW,2016,"$24,500.00","39,983",White,Brown,Automatic,AWD
2010 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2010,"$13,750.00","69,863",Other,Other,Automatic,AWD
2018 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,2018,"$37,885.00","17,994",White,Beige,Automatic,AWD
2010 Honda Accord Crosstour EX-L,Honda,2010,"$6,941.00","142,138",Blue,Black,Automatic,4x4/4-wheel drive
2019 INFINITI QX80 Luxe,INFINITI,2019,"$40,000.00","12,494",Black,Other,Automatic,AWD
2019 Volkswagen Golf GTI 2.0T Rabbit Edition,Volkswagen,2019,"$21,995.00","4,025",Gray,Black,Manual,FWD
2019 Mercedes-Benz GLC 350e Base 4MATIC,Mercedes-Benz,2019,"$36,995.00",628,Black,Black,Automatic,AWD
2018 Lexus NX 300 F Sport,Lexus,2018,"$29,995.00","21,490",Black,Black,Automatic,AWD
2018 Honda Accord Hybrid Base,Honda,2018,"$17,995.00","26,893",White,White,CVT,FWD
2019 Mercedes-Benz GLC 350e Base 4MATIC,Mercedes-Benz,2019,"$38,600.00","9,336",White,Beige,Automatic,AWD
2016 Cadillac ATS-V Base,Cadillac,2016,"$35,995.00","41,354",White,Black,Manual,RWD
2017 Maserati Quattroporte S GranSport,Maserati,2017,"$45,995.00","9,673",Gray,Black,Automatic,RWD
2019 Nissan Kicks SV,Nissan,2019,"$14,995.00","3,420",Gray,Gray,CVT,FWD
2018 Tesla Model X 75D,Tesla,2018,"$59,995.00","21,974",White,Black,Automatic,AWD
2019 Audi A6 3.0T Premium quattro,Audi,2019,"$36,995.00","2,043",Silver,Black,Automatic,AWD
2009 Jaguar XKR,Jaguar,2009,"$22,990.00","75,607",Gray,Beige,Automatic,RWD
2018 Volkswagen Atlas 2.0T S,Volkswagen,2018,"$20,995.00","9,237",Blue,Black,Automatic,FWD
2018 Mercedes-Benz AMG GLC 43 Base 4MATIC,Mercedes-Benz,2018,"$39,800.00","14,841",Black,Black,Automatic,AWD
2019 Hyundai Santa Fe Ultimate 2.0T,Hyundai,2019,"$25,995.00","7,626",Silver,Black,Automatic,FWD
2017 Lexus LX 570 Base,Lexus,2017,"$56,995.00","27,190",White,Black,Automatic,4x4/4-wheel drive
2018 Volkswagen Atlas 3.6L SEL Premium,Volkswagen,2018,"$30,995.00","20,256",Gray,Black,Automatic,AWD
2016 Land Rover Range Rover Evoque HSE Dynamic,Land,2016,"$24,995.00","34,500",Gray,Black,Automatic,4x4/4-wheel drive
2016 Audi TTS 2.0T quattro,Audi,2016,"$31,800.00","38,241",Black,Red,Automatic,AWD
2019 Mazda Mazda3 AWD w/Preferred Package,Mazda,2019,"$18,995.00","2,260",Red,Beige,Automatic,AWD
2017 Kia Sorento LX,Kia,2017,"$11,995.00","62,560",Red,Beige,Automatic,AWD
2018 Volkswagen Atlas 2.0T S,Volkswagen,2018,"$17,995.00","45,502",Black,Black,Automatic,FWD
2019 MINI Countryman Cooper S ALL4,MINI,2019,"$23,995.00","4,089",Silver,Black,Automatic,AWD
2005 Chevrolet Uplander Base,Chevrolet,2005,"$5,499.00","79,660",Silver,Beige,Automatic,FWD
2018 Audi A3 e-tron 1.4T Premium,Audi,2018,"$25,995.00","12,387",Blue,Brown,Automatic,FWD
2005 Chevrolet TrailBlazer LS,Chevrolet,2005,"$2,500.00","155,114",Silver,Gray,Automatic,4x4/4-wheel drive
2018 Volkswagen Atlas 3.6L S,Volkswagen,2018,"$21,995.00","19,614",Silver,Black,Automatic,AWD
2017 Maserati Levante S,Maserati,2017,"$47,995.00","8,905",White,Black,Automatic,AWD
2018 Alfa Romeo Giulia Quadrifoglio,Alfa,2018,"$55,995.00","1,894",White,Black,Automatic,RWD
2018 Hyundai Santa Fe Sport 2.0L Turbo Ultimate,Hyundai,2018,"$26,995.00","13,329",White,Gray,Automatic,AWD
2016 BMW X5 eDrive xDrive40e,BMW,2016,"$31,850.00","54,235",White,Brown,Automatic,AWD
2014 Mercedes-Benz GLK350,Mercedes-Benz,2014,"$18,495.00","56,182",Brown,Beige,Automatic,RWD
2019 Ford Expedition Max Limited,Ford,2019,"$40,450.00","40,133",Black,Other,Automatic,4x4/4-wheel drive
2016 Kia Optima LX,Kia,2016,"$7,799.00","51,276",Red,Gray,Automatic,FWD
2003 Hummer H2,Hummer,2003,"$7,999.00","181,133",Black,Black,Automatic,4x4/4-wheel drive
2017 Hyundai Sonata Base,Hyundai,2017,"$8,449.00","34,656",Brown,Beige,Automatic,FWD
2004 Land Rover Discovery SE,Land,2004,"$4,500.00","147,157",Blue,Beige,Automatic,4x4/4-wheel drive
2004 INFINITI G35 Base,INFINITI,2004,"$3,999.00","95,382",Black,Gray,Automatic,RWD
2011 Mercury Grand Marquis LS,Mercury,2011,"$12,998.00","32,575",Red,Beige,Automatic,RWD
2016 BMW i8 Base,BMW,2016,"$59,990.00","48,020",Blue,Brown,Automatic,AWD
2002 Chrysler Sebring Limited,Chrysler,2002,"$2,995.00","179,318",Blue,Beige,Automatic,FWD
2018 Audi RS 5 2.9T,Audi,2018,"$58,800.00","4,491",White,Black,Automatic,AWD
2014 Honda Accord LX,Honda,2014,"$9,995.00","41,907",Gray,Black,CVT,FWD
2017 Nissan Titan XD SV,Nissan,2017,"$31,899.00","13,891",White,Brown,Automatic,4x4/4-wheel drive
2017 BMW 540 i xDrive,BMW,2017,"$34,990.00","43,175",White,Blue,Automatic,AWD
2016 Acura ILX 2.4L,Acura,2016,"$12,430.00","83,973",White,Black,Automatic,FWD
2012 Buick Enclave Leather,Buick,2012,"$9,500.00","82,594",Brown,Beige,Automatic,FWD
2010 Nissan Sentra 2.0 SL,Nissan,2010,"$5,998.00","72,613",Gray,Gray,CVT,FWD
2018 Hyundai Sonata Sport 2.0T,Hyundai,2018,"$17,999.00","14,458",Silver,Gray,Automatic,FWD
2016 Lincoln MKX Select,Lincoln,2016,"$16,450.00","41,614",Black,Beige,Automatic,AWD
2019 Ford Transit-350 XLT,Ford,2019,"$29,450.00","6,352",White,Black,Automatic,RWD
2017 Acura RLX Technology Package,Acura,2017,"$22,980.00","23,998",White,Black,Automatic,FWD
2016 Audi TT 2.0T,Audi,2016,"$24,780.00","29,848",White,Brown,Automatic,AWD
2017 Chrysler Pacifica Touring-L,Chrysler,2017,"$15,700.00","57,095",Black,Black,Automatic,FWD
2015 Buick Enclave Leather,Buick,2015,"$14,900.00","68,204",White,Brown,Automatic,FWD
2016 BMW 528 i xDrive,BMW,2016,"$17,450.00","31,845",Black,Black,Automatic,AWD
2007 Nissan Altima 2.5 S,Nissan,2007,"$4,987.00","78,359",Gray,Other,CVT,FWD
2014 RAM ProMaster 2500 Tradesman,RAM,2014,"$14,942.00","98,638",Silver,Black,Automatic,FWD
2015 Ford Flex SE,Ford,2015,"$8,842.00","107,091",Black,Gray,Automatic,FWD
2019 Chrysler Pacifica Touring-L,Chrysler,2019,"$20,995.00","40,710",Black,Black,Automatic,FWD
2017 Land Rover Discovery Sport SE,Land,2017,"$19,495.00","59,013",Gray,Black,Automatic,4x4/4-wheel drive
2012 Volkswagen Eos Lux,Volkswagen,2012,"$12,990.00","57,147",Blue,Beige,Automatic,FWD
2016 Mercedes-Benz CLA 250 4MATIC,Mercedes-Benz,2016,"$17,995.00","23,620",Black,Orange,Automatic,AWD
2012 Dodge Journey SXT,Dodge,2012,$999.00,"99,106",Gray,Other,Automatic,FWD
2016 Lexus RC 200t Base,Lexus,2016,"$25,990.00","40,604",Gray,Red,Automatic,RWD
2017 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,2017,"$48,861.00","38,639",Red,Other,Automatic,AWD
2017 Genesis G80 3.8,Genesis,2017,"$20,895.00","45,382",Gray,Black,Automatic,AWD
2018 Dodge Grand Caravan GT,Dodge,2018,"$13,999.00","49,707",Silver,Black,Automatic,FWD
2016 Honda Pilot Touring,Honda,2016,"$2,000.00","57,876",Gray,Other,Automatic,AWD
2019 Honda Ridgeline Black Edition,Honda,2019,"$30,900.00","4,089",Black,Black,Automatic,AWD
2017 Acura MDX 3.5L w/Technology Package,Acura,2017,"$23,900.00","32,924",Gray,Gray,Automatic,AWD
2017 BMW 530 i xDrive,BMW,2017,"$25,900.00","17,872",Blue,Beige,Automatic,AWD
2016 INFINITI Q70L 3.7X,INFINITI,2016,"$24,250.00","36,462",White,Brown,Automatic,AWD
2019 Cadillac XT5 Luxury,Cadillac,2019,"$27,900.00","12,992",White,Gray,Automatic,AWD
2008 Acura RL 3.5,Acura,2008,"$9,900.00","76,320",Gray,Beige,Automatic,AWD
2019 Ford Fiesta SE,Ford,2019,"$9,995.00","26,177",Black,Black,Automatic,FWD
2019 Ford Fusion Hybrid Titanium,Ford,2019,"$18,995.00","44,713",Blue,Black,CVT,FWD
2016 Dodge Grand Caravan AVP/SE,Dodge,2016,"$9,999.00","84,398",Silver,Black,Automatic,FWD
2012 Ford Transit Connect XLT,Ford,2012,"$6,995.00","109,743",White,Gray,Automatic,FWD
2019 Toyota Camry SE,Toyota,2019,"$15,900.00","24,838",Gray,Black,Automatic,FWD
2018 Nissan Sentra SR Turbo,Nissan,2018,"$16,800.00","19,458",Black,Gray,CVT,FWD
2015 Nissan NV Passenger NV3500 HD SV V6/SV V8,Nissan,2015,"$14,995.00","112,277",White,Gray,Automatic,RWD
2008 Honda Ridgeline RTX,Honda,2008,"$4,995.00","175,382",Silver,Other,Automatic,4x4/4-wheel drive
2008 Hummer H3,Hummer,2008,"$12,995.00","85,223",Black,Black,Automatic,4x4/4-wheel drive
2016 Mercedes-Benz Metris Base,Mercedes-Benz,2016,"$17,295.00","36,201",Black,Black,Automatic,RWD
2013 Chrysler Town & Country Touring,Chrysler,2013,"$8,500.00","75,500",Black,Black,Automanual,FWD
2016 INFINITI Q70L 3.7X,INFINITI,2016,"$27,998.00","33,784",Black,Gray,Automatic,AWD
